"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"42","B","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.137150002923972,-0.210450908241988,-0.0366504526590081
"43","B","CD8 T","CD2","CD2","CD48","CD48",-0.871765812552958,0.147152826690258,-0.36230649293135
"44","B","CD8 T","CD48","CD48","CD2","CD2",0.0448177562501471,0.792034234057889,0.418425995154018
"45","B","CD8 T","ITGAL_ITGB2","ITGB2","ICAM2","ICAM2",-0.585072488244157,-0.130311885220617,-0.357692186732387
"46","B","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",0.102110494205236,0.174958527844496,0.138534511024866
"47","B","CD8 T","CD72","CD72","SEMA4D","SEMA4D",0.418348265262012,-0.0383820287286551,0.189983118266678
"48","B","CD8 T","TIMP1","TIMP1","CD63","CD63",-0.280744336692073,-0.437007993475927,-0.358876165084
"49","B","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",-0.153462031440904,0.406258501867321,0.126398235213208
"50","B","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",-0.160692531481604,-0.198272252211173,-0.179482391846389
"51","B","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.598030166002083,0.0322666907903319,0.315148428396208
"52","B","CD8 T","CD22","CD22","PTPRC","PTPRC",0.568426638025057,0.20008694949014,0.384256793757598
"53","B","CD8 T","JMJD6","JMJD6","PTDSS1","PTDSS1",0.0579089206144907,-0.188801425467207,-0.0654462524263583
"54","B","CD8 T","HLA-A","HLA-A","KLRD1","KLRD1",-0.17764539501297,-0.198272252211173,-0.187958823612072
"55","B","CD8 T","TGFB1","TGFB1","ITGAV_ITGB1","ITGB1",-0.153462031440904,0,-0.0767310157204522
"56","NK","B","IFNG","IFNG","IFNGR1","IFNGR1",0.46707656587394,-0.143031771312899,0.162022397280521
"57","NK","B","FASLG","FASLG","FAS","FAS",0.297374951888936,0.0384149956534965,0.167894973771216
"58","NK","B","CD86","CD86","CD28","CD28",0.11501767506053,-0.0372991446157142,0.0388592652224077
