"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"130","CD8 T","NK","CD2","CD2","CD48","CD48",0.631064205389701,-0.293419803188776,0.168822201100462
"131","CD8 T","NK","CD48","CD48","CD2","CD2",0.244606924423997,-0.0513060240422604,0.0966504501908684
"132","CD8 T","NK","CD48","CD48","CD244","CD244",0.244606924423997,0.528735496206176,0.386671210315087
"133","CD8 T","NK","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.149572199800229,-0.00952833936825393,0.0700219302159873
"134","CD8 T","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.0791852280486983,0.144412410890431,0.0326135914208662
"135","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.179069164139436,0.902008340804233,0.540538752471835
"136","CD8 T","NK","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.361900193841443,-0.354030599172945
"137","CD8 T","NK","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,0.830116326659573,0.476999109544106
"138","CD8 T","NK","KLRD1","KLRD1","HLA-E","HLA-E",-0.220226347035037,0.332652105384407,0.0562128791746851
"139","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,0.340206550369779,0.227302122870249
"140","CD8 T","NK","KLRD1","KLRD1","B2M","B2M",-0.220226347035037,0.728883142873204,0.254328397919084
"141","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.141829850057349,0.205510887770244,0.0318405188564477
"142","CD8 T","NK","HLA-A","HLA-A","KLRD1","KLRD1",0.239492084991652,0.830116326659573,0.534804205825613
"143","CD8 T","NK","KLRD1","KLRD1","HLA-A","HLA-A",-0.220226347035037,0.510329205732673,0.145051429348818
"144","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,0.193178062363533,0.0644665961132903
"145","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",-0.346161004504446,0.242034649719245,-0.0520631773926006
"146","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,-0.0821420239636699,0.136867404246898
"147","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.16845511424353,0.472833959707924
"148","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,-0.212110612174431,-0.218047519684351
"149","CD8 T","CD8 T","CD2","CD2","CD48","CD48",0.631064205389701,0.244606924423997,0.437835564906849
"150","CD8 T","CD8 T","CD48","CD48","CD2","CD2",0.244606924423997,0.631064205389701,0.437835564906849
"151","CD8 T","CD8 T","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.149572199800229,-0.0791852280486983,0.0351934858757651
"152","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.0791852280486983,0.149572199800229,0.0351934858757651
"153","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.387697985010333,-0.104314410435448
"154","CD8 T","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,0.493108956606549,0.0734739760510511
"155","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,-0.220226347035037,-0.0481722273031993
"156","CD8 T","CD8 T","KLRD1","KLRD1","HLA-E","HLA-E",-0.220226347035037,0.123881892428638,-0.0481722273031993
"157","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,-0.00893921083252189,0.0527292422690989
"158","CD8 T","CD8 T","KLRD1","KLRD1","B2M","B2M",-0.220226347035037,0.239198378150588,0.00948601555777573
"159","CD8 T","CD8 T","HLA-A","HLA-A","KLRD1","KLRD1",0.239492084991652,-0.220226347035037,0.00963286897830767
"160","CD8 T","CD8 T","KLRD1","KLRD1","HLA-A","HLA-A",-0.220226347035037,0.239492084991652,0.00963286897830767
