"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"60","B","B","LTB","LTB","CD40","CD40",0.582980037640035,0.711013131039905,0.64699658433997
"61","B","B","IRAK4","IRAK4","TLR7","TLR7",0.0121209098983384,0.249540337148856,0.130830623523597
"62","B","B","ICAM2","ICAM2","ITGB2","ITGB2",0.0970406015228527,-0.603336605982587,-0.253148002229867
"63","B","B","VIM","VIM","CD44","CD44",0.144193930591848,-0.0911333382104978,0.026530296190675
"64","B","B","B2M","B2M","CD3G","CD3G",-0.131824532914294,-0.0737256722254058,-0.10277510256985
"65","B","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",-0.154775393843897,0.221396800618986,0.0333107033875444
"66","B","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",-0.154775393843897,0.254647222600345,0.0499359143782238
"67","B","NK","CCL5","CCL5","CXCR3","CXCR3",-1.48155719683773,0.0397843541422288,-0.72088642134775
"68","B","NK","MIF","MIF","CXCR4","CXCR4",-0.161874496636961,-0.335210617498046,-0.248542557067504
"69","B","NK","MIF","MIF","CD74","CD74",-0.161874496636961,-0.510471073981136,-0.336172785309049
"70","B","NK","GRN","GRN","TNFRSF1A","TNFRSF1A",0.215624026701825,0.270490271336237,0.243057149019031
"71","B","NK","GNAS","GNAS","PTGDR","PTGDR",0.154367959363599,0.743698127438988,0.449033043401294
"72","B","NK","MFNG","MFNG","NOTCH1","NOTCH1",-0.0299400941478289,0.0809419008883413,0.0255009033702562
"73","B","NK","ADAM10","ADAM10","CD44","CD44",-0.0309447280955776,-0.355261170924182,-0.19310294950988
"74","B","NK","ADAM10","ADAM10","NOTCH1","NOTCH1",-0.0309447280955776,0.0809419008883413,0.0249985863963818
"75","B","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",-0.179320249458461,0.210559410478474,0.0156195805100063
"76","B","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",-0.182124162874094,0.329428203663802,0.0736520203948544
"77","B","NK","LGALS9","LGALS9","HAVCR2","HAVCR2",0.3253318759014,0.348350634612768,0.336841255257084
"78","B","NK","GRN","GRN","TNFRSF1B","TNFRSF1B",0.215624026701825,0.022947588630302,0.119285807666064
"79","B","NK","ICAM3","ICAM3","ITGAL","ITGAL",0.0806232733612474,0.128181843414321,0.104402558387784
"80","B","NK","ICAM3","ICAM3","ITGB2","ITGB2",0.0806232733612474,0.767060674249264,0.423841973805256
"81","B","NK","MIF","MIF","CD44","CD44",-0.161874496636961,-0.355261170924182,-0.258567833780572
"82","B","NK","LGALS1","LGALS1","PTPRC","PTPRC",-0.604287700568675,0.202018421773603,-0.201134639397536
"83","B","NK","TIMP1","TIMP1","CD63","CD63",-0.291417274433553,0.996798562290732,0.352690643928589
"84","B","NK","TGFB1","TGFB1","CXCR4","CXCR4",-0.154775393843897,-0.335210617498046,-0.244993005670971
"85","B","NK","CLEC2B","CLEC2B","KLRF1","KLRF1",-0.167743291762977,0.554316111124723,0.193286409680873
"86","B","NK","SELPLG","SELPLG","ITGAM","ITGAM",-0.193710690327876,0.150672844373963,-0.0215189229769563
"87","B","NK","SELPLG","SELPLG","SELL","SELL",-0.193710690327876,0.45807848209385,0.132183895882987
"88","B","NK","SELPLG","SELPLG","ITGB2","ITGB2",-0.193710690327876,0.767060674249264,0.286674991960694
"89","B","NK","ADAM10","ADAM10","TSPAN14","TSPAN14",-0.0309447280955776,0.110111359030417,0.0395833154674198
"90","B","NK","ADAM10","ADAM10","TSPAN17","TSPAN17",-0.0309447280955776,0.0873029460590545,0.0281791089817384
"91","B","NK","LYZ","LYZ","ITGAL","ITGAL",0.105615269063528,0.128181843414321,0.116898556238925
"92","B","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",-0.0938263939651172,0.126876984182467,0.0165252951086747
"93","B","NK","ARPC5","ARPC5","ADRB2","ADRB2",-0.0612717315425404,0.13701729635545,0.0378727824064546
"94","B","NK","GNAI2","GNAI2","S1PR5","S1PR5",-0.000374113882759652,0.501357169591047,0.250491527854144
