"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"186","B","HLA-E","NK","KLRC1",0.250688066795775,200.75,164,0.213015227857588,177,0.864241780730991,94,0.213800050395195,151,0.0188174840683591,381
"187","B","CD47","CD8 T","SIRPG",0.25615355840482,204,194,0.277613996391558,98,0.700080419126572,330,0.171687781353729,181,0.172816386628054,207
"188","CD8 T","ITGA4","B","ADAM28",0.258539066173133,212,155,0.468675147148198,21,0.541665658504605,517,0.172695558126813,180,0.294355705156831,130
"189","NK","HLA-C","CD8 T","CD53",0.261619588706556,229,250.5,0.109518529441178,404,0.927030811258395,11,0.0147318581462782,384,0.305302470452665,117
"190","NK","HLA-C","CD8 T","CD81",0.262420022650536,193.5,195.5,0.139801169972781,332,0.842041405058732,123,0.0928905696564224,268,0.4384439047876,51
"191","NK","CCL5","NK","CXCR3",0.26559602310673,258,252,0.137898849526232,333,0.800450536998331,195,0.123573334355088,230,0.103066431527761,274
"192","B","TSPAN3","B","ADAM10",0.266533890537481,261.25,174,0.227081393810946,154,0.526894732823775,543,0.194499753612662,167,0.211828650235692,181
"193","B","CXCR4","CD8 T","DPP4",0.268800765431529,237.25,269.5,0.300803297026891,71,0.716644026698289,308,0.0491756076351642,339,0.147186146860695,231
"194","CD8 T","HLA-A","B","APLP2",0.272034422507701,249.25,257.5,0.136735687880189,335,0.829750056694761,147,0.07596474666843,296,0.159709503066277,219
"195","B","CD47","NK","HLA-C",0.274531638335655,202.75,187,0.115759831105586,387,0.894424995027676,50,0.0738170546629454,298,0.387338380096074,76
"196","CD8 T","ADRB2","NK","MBP",0.27467302095392,245.75,178,0.237872959268667,140,0.569004843798366,487,0.187070928408555,173,0.207782761859065,183
"197","CD8 T","ADRB2","CD8 T","HNRNPK",0.275297167736408,308.25,307.5,0.143095884607756,322,0.697151428240078,336,0.0854474859672942,282,0.0871110028339194,293
"198","B","MIF","CD8 T","CD44",0.278589175037197,262.5,281,0.136129731072893,337,0.828954720036781,151,0.0952142623653931,267,0.0863154061051243,295
"199","NK","FASLG","B","FAS",0.27879684446066,239.5,170,0.387059273087177,34,0.474066543608995,584,0.167786925180939,185,0.248114118712337,155
"200","B","GRK5","NK","ADRB2",0.282956913604873,231.5,160.5,0.517160157835316,15,0.467911041343734,590,0.165272047452386,186,0.291616174204534,135
"201","CD8 T","HLA-C","B","CD53",0.284749483192315,328.25,430,0.104111794566356,420,0.925299817762935,12,-0.0351713872350562,440,-0.0463343666160683,441
"202","CD8 T","ICAM3","CD8 T","ITGAL",0.285261674125164,322.25,327,0.150258859588343,296,0.699307684349738,331,0.0580179359285568,323,0.0552382077291956,339
"203","CD8 T","ADRB2","NK","HNRNPK",0.285261674125164,314,314,0.142037395124446,325,0.696367076700491,339,0.0826068809645751,289,0.0820646535329944,303
"204","CD8 T","HLA-C","B","CD81",0.295494266093828,288,339,0.133564770141357,342,0.838982786194953,130,0.0440097527893088,344,0.0602110508081433,336
"205","NK","ICAM3","CD8 T","ITGAL",0.298965527167429,327,333,0.149184637194421,299,0.698552797301455,332,0.0520937141608414,334,0.0518254536456952,343
"206","NK","SIGLEC7","CD8 T","CD320",0.30430274917812,224.5,172,0.436231025686676,26,0.53354043596501,528,0.1633418279735,191,0.251354151203443,153
"207","CD8 T","ICAM3","NK","ITGAL",0.305999709452749,331.75,338,0.148757595641049,301,0.698250890847413,334,0.0388579042972979,350,0.0526583132742967,342
"208","CD8 T","PRNP","CD8 T","TNFRSF25",0.308681353548883,216.75,170.5,0.240081340540047,139,0.649072634521327,387,0.214897423405684,150,0.202196713481914,191
"209","CD8 T","PIK3R1","CD8 T","CBL",0.31754835930857,246,183.5,0.350798295722821,45,0.494463135595595,572,0.161051625741804,194,0.222874377278513,173
"210","B","TNFRSF17","B","LY9",0.31754835930857,243.5,184.5,0.253613074027734,120,0.569382422451827,485,0.182246236080544,176,0.199916400881499,193
"211","NK","LGALS1","B","PTPRC",0.320439718586019,206.25,190.5,0.130376387703808,349,0.86384393740651,95,0.220013606560073,147,0.14600901235927,234
"212","B","ITGA4","B","ADAM28",0.322036843639753,228.25,172,0.416234049144776,27,0.526903726706976,542,0.160119612916801,195,0.26300804002995,149
"213","B","HMGB1","CD8 T","CXCR4",0.324128195369871,219,237.5,0.129811247392243,350,0.893425767104638,51,0.131311079943794,218,0.119073233958094,257
"214","CD8 T","KLRB1","B","CLEC2D",0.331123970896689,232.25,177,0.256059335232759,116,0.589861722855573,459,0.204194332661291,158,0.195238453078643,196
"215","NK","CD160","B","TNFRSF14",0.33160058476283,275,258,0.174151581247213,238,0.683618830329881,352,0.122635131099344,232,0.102257168892348,278
"216","NK","ICAM3","NK","ITGAL",0.33160058476283,336.5,341.5,0.147694106000961,306,0.697494498386584,335,0.0329336825295825,357,0.0492455591907963,348
"217","CD8 T","CD59","NK","CD2",0.33160058476283,329,323,0.143787392712715,318,0.704162348848909,325,0.0586837044281563,321,0.0480086580926688,352
"218","B","MIF","CD8 T","CXCR4",0.33160058476283,222.5,226,0.127602689275572,352,0.871753882639508,86,0.125469182142539,227,0.151211402061581,225
"219","NK","SIGLEC7","NK","CD320",0.335722687433697,231.5,179,0.415489541651168,28,0.527473863884954,540,0.156224777908042,198,0.237878665316318,160
"220","NK","MIF","B","CD44",0.343050491622026,273.5,290.5,0.126190138407489,355,0.823512394638119,158,0.0702026883249396,304,0.1023766743651,277
"221","NK","ADRB2","CD8 T","PRNP",0.349739857687894,238.25,189,0.248208781819408,124,0.596555612433698,451,0.177615892171721,178,0.191012767832128,200
"222","CD8 T","HLA-C","CD8 T","CD53",0.353495516318954,345,448,0.0999090662302644,429,0.923863240557963,15,-0.0632375089067964,467,-0.0837137029392463,469
"223","CD8 T","KLRB1","CD8 T","CLEC2D",0.354486025862155,235.25,176.5,0.249131429718947,123,0.586539849794873,465,0.213635348756671,152,0.188970244820025,201
"224","NK","ADRB2","NK","YWHAQ",0.354794386928535,314,324,0.167764720529961,250,0.677413943266575,358,0.0550897902466876,328,0.0702177814006171,320
"225","NK","HLA-A","NK","APLP2",0.354794386928535,245.5,238,0.123741574863696,358,0.822580545510065,159,0.060997444305919,317,0.263307536092146,148
"226","CD8 T","ITGB1","CD8 T","CD151",0.359269131464166,253.25,196,0.298093510866252,75,0.518269337211478,546,0.15011989774167,205,0.204835223924907,187
"227","NK","JAK1","B","IFNAR2",0.362789439729687,236,227,0.167664909897126,252,0.676333783556637,360,0.239899244141591,130,0.183958667403709,202
"228","NK","ADRB2","B","VAPA",0.364089201190965,236.5,197.5,0.219476135121302,167,0.650898562589978,384,0.162786008154096,192,0.180619478467291,203
"229","CD8 T","ADRB2","CD8 T","YWHAQ",0.370918859681184,264.75,245,0.163672943389356,263,0.67471011759657,362,0.148506070800027,207,0.150383159967083,227
"230","NK","MIF","B","CXCR4",0.370918859681184,285.75,346,0.121803433555259,362,0.869131277531388,89,0.0306805814570094,361,0.0625838021931415,331
"231","NK","CD86","CD8 T","CD28",0.37384033203125,252.25,191.5,0.367034873899134,40,0.471558155047723,586,0.148130915342151,208,0.2202446099323,175
"232","NK","GNAI2","B","FPR1",0.378771438762978,246,200.5,0.297493462217728,79,0.553016577948022,504,0.144380741172927,209,0.201167583724799,192
"233","CD8 T","PRNP","NK","TNFRSF25",0.378771438762978,242.25,195,0.216171993949271,173,0.637033950450751,406,0.168707027433141,184,0.17401528585234,206
"234","CD8 T","CD160","B","TNFRSF14",0.383368205206526,297.25,295.5,0.157013656510222,276,0.672311019436763,365,0.12232312154037,233,0.0741982380917566,315
"235","NK","CD2","NK","CD53",0.387586797760519,239.75,246,0.121248535931531,366,0.85699740087509,101,0.0997024286411251,260,0.146596369401799,232
"236","CD8 T","PIK3R1","NK","EPN1",0.388744837231457,261.25,203.5,0.28257549992738,94,0.526886305963398,544,0.154275305388067,199,0.172387942345218,208
"237","NK","JAK1","CD8 T","IFNAR1",0.388744837231457,223.75,197,0.187812320818033,208,0.671473341771109,367,0.238531335629924,134,0.205761498186077,186
"238","CD8 T","HLA-DRB1","B","CD82",0.40045166015625,264.25,246,0.165680855005889,259,0.803936363863158,191,0.0214616419572931,374,0.146123993768305,233
"239","CD8 T","LCK","NK","CD8A",0.404810277559412,227,197.5,0.120280452526814,370,0.777251147907942,232,0.227970498732239,143,0.231767118133615,163
"240","NK","CD82","B","CD37",0.409136849551324,229,173,0.0980325653235854,437,0.790890213422561,212,0.238680782052554,133,0.29239610560711,134
"241","CD8 T","CD47","CD8 T","SIRPG",0.409204378740841,313.25,346.5,0.198312711348785,189,0.663624321458914,371,0.0335083110378131,356,0.0600073753334432,337
"242","NK","CD58","NK","CD2",0.418099801209558,265.5,265,0.22441949240326,159,0.661457081756571,373,0.0862758263168515,280,0.127738919043165,250
"243","CD8 T","HLA-A","NK","APLP2",0.42260150817835,287.25,307.5,0.119325545101761,374,0.819913230997346,160,0.0278163811628301,367,0.127888975721635,248
"244","CD8 T","ARRB2","CD8 T","ADRB2",0.424820834565014,255.75,212,0.184641922769363,215,0.628578088556502,417,0.170998213648209,182,0.169716244757646,209
"245","B","JAK1","NK","IFNAR2",0.427139470288414,351.75,357.5,0.144745810542624,315,0.66004164643051,375,0.0183910535691212,377,0.0532473094444258,340
"246","NK","STUB1","B","DNAJA3",0.430123159743517,250.5,213.5,0.242405448619008,137,0.61057208685751,438,0.141572128521184,211,0.160909970415815,216
"247","CD8 T","HLA-C","CD8 T","CD81",0.431713881676476,304.75,350,0.127534622872935,353,0.835837796593391,136,0.0149212026033478,383,0.0494277313956886,347
"248","B","HLA-C","B","CD53",0.443667462961713,404.75,492.5,0.0924686441049106,459,0.921096371116365,19,-0.13950742463841,526,-0.498652507809396,615
"249","B","HLA-F","NK","KIR3DL2",0.450379920886798,228.5,222.5,0.286831858819631,89,0.655764305981241,380,0.113378965252999,247,0.193331175247522,198
"250","CD8 T","HLA-F","NK","KIR3DL2",0.45513950885933,232,223.5,0.27704373860699,100,0.651834887006735,381,0.11539761224924,242,0.178647441012481,205
"251","CD8 T","LTB","CD8 T","TNFRSF1A",0.459936721816375,331.5,339.5,0.116927645940466,382,0.748031771191064,265,0.0497331948900376,338,0.0527292422690989,341
"252","B","HLA-C","CD8 T","CD53",0.465946689891679,413.75,508.5,0.0887359201383481,473,0.919585981671751,20,-0.16757354631015,544,-0.536031844132574,618
"253","B","ICAM2","NK","ITGAM",0.468280404366521,255.75,224,0.215120694932764,175,0.640178086815785,400,0.1259081945617,226,0.158332795293525,222
"254","NK","KLRF1","B","CLEC2B",0.473880133528632,264.5,206,0.179640699101848,224,0.581093253259544,471,0.184145677032606,175,0.204652401333248,188
"255","B","CD82","CD8 T","CD37",0.479505786574506,297.25,323,0.161045072782106,270,0.828990847179143,150,0.00971660845861161,393,0.0253133818687969,376
"256","NK","KLRF1","CD8 T","CLEC2B",0.479517020693061,260.75,207,0.179060080700537,225,0.580699178192517,473,0.209400286171229,156,0.204237401514035,189
"257","B","ICAM2","CD8 T","ITGAL",0.489521235385795,273.5,241,0.178981871135427,226,0.649064025921012,388,0.129019226595642,224,0.11914288360859,256
"258","NK","HMGB1","B","CXCR4",0.489521235385795,290.75,357,0.115327029693441,388,0.887660785192554,61,0.0139021146527375,387,0.0662530214421541,327
"259","B","TIMP1","NK","CD63",0.491522786288359,227.75,199.5,0.0960965305112427,444,0.728786096926508,294,0.352764650080953,68,0.319708492615265,105
"260","B","ITGB1","CD8 T","CD151",0.496650531706326,286.75,223,0.245841809442253,127,0.494187866585142,574,0.123048111255777,231,0.16301490412028,215
"261","B","ICAM2","NK","ITGAL",0.499692765630767,283.25,255.5,0.177193630288325,232,0.647919553629352,390,0.109859194964383,251,0.116562989153691,260
"262","B","FCGRT","B","IGFLR1",0.50243594461026,277.5,228.5,0.218295600437247,169,0.570989176499438,484,0.125076835491054,228,0.14995567623754,229
"263","NK","LRPAP1","CD8 T","CD320",0.504837565100308,299.75,275.5,0.161173174376512,268,0.646428082389237,391,0.103205310295176,257,0.0986474151252291,283
"264","CD8 T","ADRB2","NK","YWHAQ",0.510021990536355,382.5,389.5,0.126794054705822,354,0.64609393872889,392,0.00656835991128613,397,0.0130362754116024,387
"265","NK","HLA-F","NK","KIR3DL2",0.515246244888248,258.75,263.5,0.2585465462059,115,0.643953374760238,393,0.0722772766162662,301,0.150898715883291,226
"266","B","TYK2","NK","IFNAR2",0.52001469692589,291,226,0.236180207418451,142,0.49656262064935,570,0.119807109497766,235,0.160808709137805,217
"267","NK","CD53","NK","CD37",0.525815054728876,288.75,359,0.113759205987878,395,0.901455064977923,41,0.00681747150226253,396,0.0691417777944136,323
"268","CD8 T","LRPAP1","CD8 T","CD320",0.531160018708235,314,290.5,0.154785413638335,285,0.641793095168887,396,0.0867428586228811,279,0.0857623199214738,296
"269","CD8 T","CD74","CD8 T","CXCR4",0.532156628676165,301.75,389,0.118341390638483,377,0.916243506247637,23,-0.00315617378895694,406,-0.00116286396554655,401
"270","B","JAK1","B","IFNAR1",0.536545628584688,365,371.5,0.143582487750447,320,0.641203060410048,397,0.0143324131180299,385,0.0426238951915248,358
"271","NK","IL10RB","NK","IL10RA",0.537926816858921,263.75,229.5,0.236974946617471,141,0.593537095536427,455,0.118070220634977,238,0.158943752735664,221
"272","B","IL10RB","CD8 T","IL10RA",0.537926816858921,280.5,226.5,0.175834595905579,235,0.557100238390389,500,0.190069977176152,169,0.160329533853866,218
"273","NK","LRPAP1","NK","CD320",0.541972089899522,312.75,294,0.153509870699245,290,0.640841364837453,398,0.0960882602297178,265,0.0851719292381035,298
"274","NK","ADRB2","B","CCR7",0.543971501172605,282.5,229.5,0.244358143231084,130,0.526990682346816,541,0.117045610918217,239,0.159338554918474,220
"275","NK","ADRB2","CD8 T","TMEM259",0.543971501172605,281.25,224,0.226487705606472,155,0.536731035252935,522,0.141207074349322,212,0.143900209284326,236
"276","NK","LRPAP1","CD8 T","SORL1",0.547439608712409,293.25,274.5,0.161828166613361,265,0.640732332846709,399,0.128215929388116,225,0.0981733307511181,284
"277","B","GRK5","CD8 T","ADRB2",0.550053131985847,259.75,200.5,0.390861875709631,31,0.433267600618499,607,0.116750617116985,240,0.234434668215519,161
"278","B","TYK2","B","IFNAR1",0.556171681564829,299.5,234.5,0.234282025928286,146,0.475858797030153,583,0.115748469046675,241,0.150185294884904,228
"279","B","FCGRT","NK","IGFLR1",0.556171681564829,281.25,227.5,0.210219104397502,179,0.566365648714743,491,0.133906091510411,217,0.14159604422765,238
"280","B","LGALS9","NK","CD44",0.558498645662986,367.25,367,0.141586496696865,327,0.667215141479826,369,-0.00451723471734514,408,0.0330711110596905,365
"281","NK","ADRB2","B","CXCR4",0.57540031362348,343.25,341,0.15556348056781,280,0.72544468415804,299,-0.0120531690098253,411,0.0176231533810732,383
"282","CD8 T","FYN","CD8 T","SPN",0.581118533707636,366.25,368,0.112798893196361,398,0.637362517698515,405,0.0579354891126653,324,0.0596756840545366,338
"283","CD8 T","HLA-DRB1","B","CD37",0.586879268222458,242.25,252.5,0.108833609784579,406,0.889889657885821,58,0.0521764971804458,333,0.223918215528024,172
"284","CD8 T","TNFSF12","CD8 T","TNFRSF25",0.587317131400517,272.75,228.5,0.208964278280653,180,0.593787687469874,454,0.138228000451393,214,0.137350865390309,243
"285","CD8 T","LRPAP1","NK","CD320",0.592682727374736,330.5,312,0.147425828930083,307,0.636174360428895,407,0.0796258085574229,291,0.0722868340343483,317
"286","CD8 T","IFITM1","B","CD81",0.592682727374736,358.75,380.5,0.121829261244373,361,0.746952490161061,267,0.0019458221799907,400,-0.0105767425793034,407
"287","CD8 T","LRPAP1","CD8 T","SORL1",0.598529121889643,309.25,289.5,0.155414446631591,282,0.636064716245944,408,0.111753477715821,250,0.0852882355473628,297
"288","NK","ADRB2","B","SLC52A2",0.600032597832613,294,243.5,0.220824227743953,164,0.534783165299049,525,0.113129012561848,248,0.139765846224297,239
"289","CD8 T","ADRB2","CD8 T","PRNP",0.600032597832613,293.5,234,0.187592467361784,209,0.562455752221107,497,0.12909446183632,223,0.133831261843113,245
"290","CD8 T","ADAM10","CD8 T","TSPAN5",0.6064453125,302.75,245.5,0.253956805799928,119,0.449293669773278,601,0.112105542267105,249,0.137538986673215,242
"291","NK","CD74","CD8 T","CXCR4",0.618984080796032,326.5,412.5,0.109849245014761,402,0.913341609577381,27,-0.0252669757780631,423,-0.0639187307627426,454
"292","CD8 T","CCL5","B","CXCR3",0.619380496085834,229,194,0.0924193368009704,461,0.76656583454019,248,0.353703663518813,67,0.285423303223527,140
"293","NK","ICAM2","CD8 T","ITGAL",0.628412536572041,329.75,309,0.153987747505017,288,0.631747704992432,413,0.0739196626654115,297,0.0700219302159873,321
"294","CD8 T","SELPLG","B","SELL",0.628412536572041,361.25,383,0.10583608102166,413,0.747513467349999,266,0.0270362154600816,368,0.00218685295513706,398
"295","NK","ICAM2","NK","ITGAL",0.634520997521221,340.25,327.5,0.1524492275516,292,0.630578902296733,414,0.0547596310341526,331,0.0674420357610884,324
"296","B","CD47","CD8 T","HLA-C",0.640673883424159,320.25,404.5,0.105602738566208,415,0.890009950534001,57,-0.00415231239012914,407,-0.00167779329583679,402
"297","B","TGOLN2","CD8 T","BTN3A1",0.652356559330286,291.5,253,0.18905029597562,203,0.591292072636422,457,0.106988297246518,253,0.120561326993864,253
"298","CD8 T","IFITM1","CD8 T","CD81",0.672112225918965,376,402,0.11632894565869,384,0.742561530830578,273,-0.0271427280059703,427,-0.0213600619917581,420
"299","CD8 T","HLA-DRB1","B","CD19",0.685006098039276,288.75,263.5,0.191535124119907,199,0.761591305132042,255,-0.027711231544227,429,0.104551070332647,272
"300","NK","LRPAP1","NK","SORL1",0.685006098039276,354,332.5,0.140118517193624,329,0.623990529914915,422,0.0550284402471831,330,0.06091085133553,335
"301","CD8 T","ADRB2","B","VAPA",0.686239132863789,295.75,255,0.165876764764872,258,0.618454165100292,430,0.114264577818695,243,0.123437972478276,252
"302","NK","ICAM2","NK","ITGAM",0.691522162519374,301,284.5,0.18507992482292,212,0.622678196333226,423,0.0708086306314704,303,0.109211841900922,266
"303","NK","CD160","CD8 T","TNFRSF14",0.691522162519374,418,417,0.108597464226753,408,0.630488666501354,416,-0.0289590072227298,430,-0.0207024730334093,418
"304","NK","FYN","CD8 T","SPN",0.691522162519374,387.75,396.5,0.10334117696079,423,0.627182752716348,420,0.0515591532647073,335,0.0271308431627643,373
"305","NK","ARRB2","NK","ADRB2",0.704693643416467,305.75,281,0.174925630305878,236,0.622246131125763,425,0.0919299952965371,272,0.0882994960310901,290
"306","CD8 T","ITGA4","B","CD81",0.707000863693119,297.75,259.5,0.186815732146211,211,0.588902568376586,461,0.096702223640248,264,0.120013541807992,255
"307","NK","HLA-E","CD8 T","KLRC1",0.718052393073307,303.5,308.5,0.101275160572843,427,0.814454106330549,170,0.0233922845949732,370,0.132835783264987,247
"308","NK","IL10RB","CD8 T","IFNAR1",0.721021056436662,299,244.5,0.243220450264045,134,0.494189414709754,573,0.0957072209875863,266,0.157452742106938,223
"309","CD8 T","LRPAP1","NK","SORL1",0.72480254544705,367.75,351,0.134565213634993,341,0.619234662069071,428,0.0385659885748881,351,0.0480257561317747,351
"310","NK","TNFSF12","CD8 T","TNFRSF25",0.728084664626626,295.75,243,0.182038741351336,222,0.577049761341212,478,0.131216271434575,219,0.109968007329474,264
"311","B","LGALS9","B","PTPRC",0.738445513341915,356.25,355,0.156309846621862,278,0.728422597071482,295,-0.0340918462328635,437,-0.0188508660308477,415
"312","NK","CXCR4","CD8 T","DPP4",0.752280182223479,320,354.5,0.24360894147967,132,0.694751731824933,342,-0.0347142985526836,439,0.031840431322526,367
"313","CD8 T","TNFSF12","NK","TNFRSF25",0.756694197819632,303.75,269,0.188153834023449,205,0.581076515065532,472,0.0920376044788497,271,0.109169437760736,267
"314","CD8 T","ICAM2","CD8 T","ITGAL",0.759269962774553,374,363.5,0.136266054753316,336,0.617414853686047,433,0.0280738746180028,365,0.0351934858757651,362
"315","NK","ADRB2","CD8 T","CCR7",0.763934988169897,321.75,262.5,0.195717711929238,195,0.499271748954648,567,0.10464913427957,256,0.107900461244086,269
"316","B","CXCR4","B","CCR7",0.766308339497418,359.5,356.5,0.142129539612921,324,0.737694925449362,284,-0.0372214856365407,441,0.010506638772296,389
"317","CD8 T","ICAM2","NK","ITGAL",0.766308339497418,383.25,380,0.134904595496926,339,0.616228194580752,434,0.00891384298674386,394,0.0326135914208662,366
"318","CD8 T","PIK3R1","B","CBL",0.771210988675374,317.5,259.5,0.229658295944253,149,0.441775889604135,602,0.0916538131787244,273,0.133049743916961,246
"319","B","IL10RB","B","IFNAR1",0.771210988675374,340.5,266,0.176853434709185,233,0.45448464209124,597,0.0978493001854849,262,0.10726305388951,270
"320","B","STUB1","B","DNAJA3",0.77852212028172,284,262.5,0.22163240311482,163,0.599869601397163,448,0.0916393210475753,274,0.125259878736395,251
"321","B","LRPAP1","CD8 T","CD320",0.787717296505516,399.25,394.5,0.120272437671829,371,0.612305831982847,437,-0.00177559975385488,405,0.0161443427740826,384
"322","NK","ADRB2","NK","VAPA",0.80223704909108,359.5,355,0.153810433143999,289,0.609504520962702,439,0.0364628578758985,354,0.0448074231303509,356
"323","CD8 T","ICAM2","NK","ITGAM",0.809571740143629,346.25,341.5,0.163779986254022,262,0.608211264962657,440,0.0249628425840617,369,0.0743833975606997,314
"324","CD8 T","LCK","B","CD8B",0.809571740143629,269.75,231.5,0.0977320949951638,440,0.738319287919765,280,0.16978869886422,183,0.218892463774583,176
"325","B","LRPAP1","NK","CD320",0.824391890928342,409.5,403,0.114553842021841,390,0.606508150869492,442,-0.00889264981931312,409,0.00266885688695708,397
"326","CD8 T","HLA-E","CD8 T","KLRC1",0.824391890928342,354.25,399,0.0965144932165848,442,0.810788505467331,177,-0.0270006222935381,426,0.0284506767871026,372
"327","CD8 T","CD47","NK","HLA-C",0.826333763428573,294.5,306,0.0826926821781968,492,0.87745701956567,74,-0.0643624156529702,470,0.274529368801463,142
"328","CD8 T","ITGB1","B","CD81",0.830676745200784,317.25,271.5,0.193360785284388,197,0.533277903084314,529,0.0857953716374152,281,0.113750957133022,262
"329","NK","ADRB2","B","YWHAQ",0.831877807879708,400.5,404,0.132835239197182,344,0.65139712448802,383,-0.0476162693170024,450,-0.0280998430658377,425
"330","B","LRPAP1","CD8 T","SORL1",0.831877807879708,392.25,379,0.120761213259247,368,0.606395097786153,443,0.0232350193390854,372,0.0156702583999716,386
"331","CD8 T","CD160","CD8 T","TNFRSF14",0.831877807879708,436,435,0.0979105950337351,439,0.618342080036263,431,-0.029271016781704,431,-0.048761403834001,443
"332","B","CXCR4","CD8 T","CCR7",0.839414591547198,398.25,416,0.113838106325316,393,0.715661394028799,310,-0.0496179622751874,451,-0.0409314549020925,439
"333","CD8 T","ADAM10","NK","TSPAN14",0.845889390504009,333.5,275,0.200579813750416,185,0.451902255060786,599,0.0920592149925419,270,0.101368047380411,280
"334","NK","ADRB2","CD8 T","VAPA",0.86233244449408,385,388,0.143873589570015,317,0.601528289747631,447,0.00247903534492255,399,0.0242557026932355,377
"335","B","SELPLG","NK","SELL",0.86233244449408,291.5,254.5,0.0953968393378501,447,0.737588343117485,285,0.142376443148725,210,0.153567921739288,224
"336","B","PRNP","CD8 T","TNFRSF25",0.885716405590056,330.5,295.5,0.155484442529388,281,0.598146787461596,450,0.0852982994371957,283,0.0778664524515211,308
"337","NK","CD47","B","HLA-C",0.889949203064236,312.25,326.5,0.136814755052355,334,0.902058986392299,40,0.0599316534320299,319,-0.272851575505622,556
"338","NK","MIF","NK","CXCR4",0.89361572265625,360.25,440.5,0.0986438839276859,432,0.856663885937358,102,-0.0532093247308383,458,-0.0527619133450275,449
"339","CD8 T","ADAM10","NK","NOTCH1",0.90020751953125,327,272,0.234036554188359,147,0.417564100879091,617,0.0815012289759894,290,0.120206687204697,254
"340","NK","HLA-B","CD8 T","KLRD1",0.905066575359589,300,292,0.0786441606489204,502,0.845823874921538,114,-0.0328638210065593,434,0.262260618080228,150
"341","CD8 T","CD320","NK","TMEM167A",0.908102277581154,333,287,0.164382724755728,260,0.561022859744946,498,0.0841811079439368,286,0.0906371105057401,288
"342","NK","ADRB2","B","HNRNPK",0.90957275226814,391,386.5,0.139892429478115,331,0.694755978464384,341,-0.0550145559124324,460,-0.0338560640540665,432
"343","B","ITGA4","B","CD81",0.916030477820185,328.75,288,0.165912507006853,257,0.574466822097132,482,0.0841262784302361,287,0.0886658766811107,289
"344","CD8 T","LGALS1","NK","PTPRC",0.917630933437598,359,429,0.0958443674550788,445,0.844715432427131,117,-0.0551302399105509,461,-0.0170127058826269,413
"345","CD8 T","LGALS1","CD8 T","PTPRC",0.925742538795889,363,436,0.0951720608693055,450,0.84425319622767,118,-0.0578663055924085,462,-0.0221774307634522,422
"346","NK","ADRB2","CD8 T","MBP",0.940014637871002,333.5,283.5,0.176056385608902,234,0.531788535694884,533,0.0894680010378251,275,0.0879125728784055,292
"347","CD8 T","ADRB2","B","CXCR4",0.950400258674234,405.25,409,0.117572540895572,380,0.696700083648664,338,-0.0605745993452269,465,-0.0395583526079414,438
"348","B","ICAM2","CD8 T","ITGB2",0.950400258674234,386.75,439.5,0.103450272947678,422,0.794142889509624,210,-0.0531227495792845,457,-0.0676809028964384,458
"349","CD8 T","ADRB2","CD8 T","TMEM259",0.956169256333183,342.75,281.5,0.171176004371756,244,0.501797521069145,564,0.0926856440139202,269,0.0867187032953111,294
"350","B","HLA-C","NK","KIR2DL3",0.965263710156309,273.5,237,0.29760824323978,78,0.82657254093445,156,0.0602412180138824,318,-0.219611159625168,542
"351","B","LRPAP1","NK","SORL1",0.967110192838318,438,437,0.104560797359931,418,0.589079383338767,460,-0.0499524698018479,453,-0.0215922210156165,421
"352","NK","ARRB2","CD8 T","ADRB2",0.984039509967956,380,356.5,0.132206162704469,345,0.588821025520489,462,0.0434085649611356,345,0.0311179900420755,368
"353","B","ICAM3","CD8 T","ITGB2",0.984039509967956,375,449,0.0981386936194067,436,0.837570947602674,133,-0.0635927834777986,469,-0.0695291481795767,462
"354","CD8 T","CD74","B","CXCR4",0.989702105819867,428.25,536.5,0.0781352869579125,506,0.898876449535141,45,-0.30305826020221,595,-0.313321723651373,567
"355","NK","ADRB2","B","TMEM259",0.997127138250221,331.75,287.5,0.190828559971014,200,0.515378069734542,552,0.070857243917451,302,0.103909519951822,273
"356","NK","ADRB2","NK","SLC52A2",0.997127138250221,348.25,295.5,0.1725661864345,240,0.504016080276816,562,0.0788891280355258,292,0.083437016429545,299
"357","CD8 T","NAMPT","NK","ITGA5",1,387.25,412.5,0.322179844717658,59,0.440334745023465,603,0.13104283964185,222,NA,665
"358","NK","IFNG","NK","IFNGR2",1,478.25,570,0.268570580793514,108,0.580044143706327,475,NA,665,NA,665
"359","B","HLA-B","NK","KIR3DL2",1,316.25,305,0.245222119574006,128,0.785382163171636,222,0.0136886891890266,388,-0.190015725970602,527
"360","B","HLA-A","NK","KIR3DL2",1,315.75,301.5,0.245102374586971,129,0.794925385221463,208,0.00834624372886542,395,-0.200618201314398,531
"361","B","HLA-B","B","SIGLEC10",1,322.75,310,0.234288241571955,145,0.789313623804121,218,-0.000284244792958077,402,-0.189058115437042,526
"362","B","PTPRC","CD8 T","DPP4",1,352.5,386,0.223371072153935,160,0.657000360875009,379,-0.0702432113926012,478,0.00502157801648501,393
"363","B","GNAI2","B","FPR1",1,333.5,311.5,0.222323111512493,162,0.516802730070647,549,0.0423460444312776,347,0.102720509080689,276
