"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"192","B","CD8 T","ITGA4","ITGA4","CD81","CD81",0.099110963613549,0.056654150923763,0.077882557268656
"193","B","CD8 T","TNFRSF17","TNFRSF17","LY9","LY9",0.500586807392115,0.150146965595002,0.325366886493559
"194","B","CD8 T","HLA-DRA","HLA-DRA","CD63","CD63",1.19722885473265,-0.387697985010333,0.404765434861161
"195","B","CD8 T","CD19","CD19","CD81","CD81",0.549691282230443,0.056654150923763,0.303172716577103
"196","B","CD8 T","SRGN","SRGN","CD44","CD44",-0.739751203461005,0.363316964693636,-0.188217119383684
"197","B","CD8 T","CD53","CD53","CD37","CD37",-0.134870045099751,-0.582210365364164,-0.358540205231957
"198","B","CD8 T","HLA-DRA","HLA-DRA","CD37","CD37",1.19722885473265,-0.582210365364164,0.307509244684245
"199","B","CD8 T","CD320","CD320","TMEM167A","TMEM167A",-0.24045446532013,-0.0650988587542327,-0.152776662037181
"200","B","CD8 T","HLA-DRB1","HLA-DRB1","CD53","CD53",1.04330190941088,-0.209628717746107,0.416836595832387
"201","B","CD8 T","HLA-DRA","HLA-DRA","CD81","CD81",1.19722885473265,0.056654150923763,0.626941502828209
"202","NK","B","FASLG","FASLG","FAS","FAS",0.412572643217306,0.0836555942073676,0.248114118712337
"203","NK","B","CD86","CD86","CD28","CD28",0.216944144860765,-0.00746375265448363,0.104740196103141
"204","NK","B","JAK1","JAK1","IFNAR2","IFNAR2",0.375786687192378,-0.00786935238495862,0.183958667403709
"205","NK","B","JAK1","JAK1","IFNAR1","IFNAR1",0.375786687192378,0.212855507921732,0.294321097557055
"206","NK","B","CCL5","CCL5","CXCR3","CXCR3",0.168221778573787,-0.206366198725265,-0.0190722100757391
"207","NK","B","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",0.430365584741019,-0.162245133931649,0.134060225404685
"208","NK","B","ANXA1","ANXA1","FPR1","FPR1",0.525113064168404,0.222620338762458,0.373866701465431
"209","NK","B","CD74","CD74","CXCR4","CXCR4",-0.620946418132034,-0.131208762765105,-0.376077590448569
"210","NK","B","CD244","CD244","CD48","CD48",0.528735496206176,0.0488128787647804,0.288774187485478
"211","NK","B","CD58","CD58","CD2","CD2",0.306783862128591,-0.57975818134744,-0.136487159609424
"212","NK","B","SEMA4D","SEMA4D","CD72","CD72",-0.0218935989341459,0.485221202294718,0.231663801680286
"213","NK","B","CD160","CD160","TNFRSF14","TNFRSF14",0.208791480246729,-0.00427714246203242,0.102257168892348
"214","NK","B","ICAM3","ICAM3","ITGB2","ITGB2",-0.0459212925088382,-0.528850645187414,-0.287385968848126
"215","NK","B","LGALS1","LGALS1","ITGB1","ITGB1",0.707555925172064,0.0656404849081164,0.38659820504009
"216","NK","B","LGALS1","LGALS1","PTPRC","PTPRC",0.707555925172064,-0.415537900453525,0.14600901235927
"217","NK","B","TIMP1","TIMP1","CD63","CD63",0.0835221914342663,-0.514310355793901,-0.215394082179818
"218","NK","B","KLRF1","KLRF1","CLEC2B","CLEC2B",0.55313979759476,-0.143834994928265,0.204652401333248
"219","NK","B","SELPLG","SELPLG","SELL","SELL",0.215029628072617,0.0406173891867041,0.127823508629661
"220","NK","B","GNAI2","GNAI2","FPR1","FPR1",0.179714828687139,0.222620338762458,0.201167583724799
"221","NK","B","HMGB1","HMGB1","CXCR4","CXCR4",0.263714805649413,-0.131208762765105,0.0662530214421541
"222","NK","B","FYN","FYN","SPN","SPN",0.173833664468677,-0.237111460063958,-0.0316388977976407
"223","NK","B","KLRB1","KLRB1","CLEC2D","CLEC2D",0.0643691692978155,0.0974415995970218,0.0809053844474187
"224","NK","B","LRPAP1","LRPAP1","SORL1","SORL1",0.0635921117032678,-0.19098414076676,-0.0636960145317464
"225","NK","B","HLA-A","HLA-A","APLP2","APLP2",0.510329205732673,0.0799269211409029,0.295128063436788
"226","NK","B","CD59","CD59","CD2","CD2",-0.0942192630450944,-0.57975818134744,-0.336988722196267
"227","NK","B","MIF","MIF","CD74_CXCR4","CXCR4",0.256376367151388,-0.131208762765105,0.0625838021931415
"228","NK","B","MIF","MIF","CD44_CD74","CD44",0.256376367151388,-0.051623018421187,0.1023766743651
"229","NK","B","PTPRC","PTPRC","CD22","CD22",0.212933675107588,0.618197025849411,0.415565350478499
"230","NK","B","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.00952833936825393,0.00127482416992858,-0.00412675759916268
"231","NK","B","LCK","LCK","CD8A_CD8B","CD8B",0.0325332183621208,-0.228441949193615,-0.0979543654157473
"232","NK","B","CD52","CD52","SIGLEC10","SIGLEC10",-0.755698893194344,0.350500109162648,-0.202599392015848
"233","NK","B","ADRB2","ADRB2","YWHAQ","YWHAQ",0.166455069527251,-0.222654755658927,-0.0280998430658377
"234","NK","B","LRPAP1","LRPAP1","CD320","CD320",0.0635921117032678,-0.24045446532013,-0.0884311768084309
"235","NK","B","IL10RB","IL10RB","IL10RA","IL10RA",0.279169175034099,-0.357706798287674,-0.0392688116267876
"236","NK","B","CD82","CD82","CD37","CD37",-0.203633361406977,0.788425572621197,0.29239610560711
"237","NK","B","ADRB2","ADRB2","CXCR4","CXCR4",0.166455069527251,-0.131208762765105,0.0176231533810732
"238","NK","B","HLA-C","HLA-C","CD81","CD81",0.820233658651436,0.0782207897486724,0.449227224200054
"239","NK","B","HLA-C","HLA-C","CD53","CD53",0.820233658651436,-0.134870045099751,0.342681806775843
"240","NK","B","HLA-DRA","HLA-DRA","CD82","CD82",-0.625291361088173,0.632837129101758,0.00377288400679249
