"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"48","NK","ITGAL","B","ICAM3",0.162254166010501,91.25,93,0.16809575169484,93,0.710968080243627,84,0.106161257331912,95,0.114714743870553,93
"49","B","FCER2","B","ITGAM",0.179327895317403,74.25,48.5,0.258612754866355,50,0.545256958368713,155,0.217608298414488,45,0.242046031994157,47
"50","B","FAM3C","NK","LAMP1",0.184475615595233,66.75,61,0.212928824780284,70,0.687416348443132,101,0.218816147668222,44,0.228128045213195,52
"51","CD8 T","LCK","NK","CD8A",0.189683416254949,68,53,0.120280452526814,128,0.777251147907942,56,0.229080911291575,38,0.231767118133615,50
"52","CD8 T","HLA-B","NK","KIR3DL2",0.192366515922613,66.75,60.5,0.273500469655828,47,0.794436970768186,48,0.103220509692647,99,0.166226822468384,73
"53","CD8 T","FAM3C","NK","LAMP1",0.208905007323691,72.5,68,0.194120833846479,79,0.677395779571305,104,0.204575141744355,50,0.205629664928395,57
"54","NK","SELL","CD8 T","SELPLG",0.211457287718247,70,56,0.142717489963964,115,0.77467193188277,58,0.201534094364349,54,0.224839052499166,53
"55","B","GRN","CD8 T","TNFRSF1B",0.217563143662893,68.5,59,0.224416447111923,62,0.670618443967632,105,0.203737658692614,51,0.20768966366382,56
"56","B","PTPRC","B","CD22",0.245157528325998,86.75,90.5,0.184108763026257,83,0.765469004186124,61,0.087088254841536,105,0.101329562697943,98
"57","B","CD72","CD8 T","SEMA4D",0.246816344340516,68.25,52,0.297626792107285,37,0.587888393974214,132,0.195444939303305,58,0.243599445934631,46
"58","B","HLA-F","NK","KIR3DL2",0.254913858036826,75,75,0.286831858819631,41,0.655764305981241,109,0.121714225161477,84,0.193331175247522,66
"59","NK","CD58","NK","CD2",0.254913858036826,90.75,97,0.22441949240326,61,0.661457081756571,108,0.0821604521415652,106,0.127738919043165,88
"60","B","CD72","NK","SEMA4D",0.259332068352561,73.25,55,0.280023029774574,43,0.580483540124322,140,0.195399519897495,59,0.231663801680286,51
"61","CD8 T","HLA-F","NK","KIR3DL2",0.264958529189128,79.25,81,0.27704373860699,45,0.651834887006735,110,0.112335835109827,92,0.178647441012481,70
"62","B","FAM3C","NK","KIR2DL3",0.272216102069496,64.25,50.5,0.406125664867166,12,0.567562005197019,144,0.194630496830186,60,0.257259239084587,41
"63","B","GRN","NK","TNFRSF1B",0.275297167736408,94.5,92,0.17803553931285,90,0.644562731193861,111,0.108627356197247,94,0.134015033298168,83
"64","NK","HLA-F","NK","KIR3DL2",0.285935453989209,86.75,92,0.2585465462059,51,0.643953374760238,112,0.0820380852360545,107,0.150898715883291,77
"65","NK","MIF","CD8 T","CD74",0.303175984663954,120.75,143.5,0.105182032360752,135,0.898486110646152,4,-0.116181082505522,192,-0.119529158693127,152
"66","CD8 T","MIF","NK","TNFRSF14",0.319705817441744,87.25,100,0.145627893974098,112,0.804880805002998,37,0.101312852713682,100,0.0943916770537895,100
"67","CD8 T","FAM3C","NK","KIR2DL3",0.327471481416864,69.5,56,0.370252608080753,17,0.556179895635305,149,0.180389490906318,64,0.234760858799787,48
"68","NK","FASLG","B","FAS",0.34222274735903,76,54.5,0.387059273087177,16,0.474066543608995,179,0.179278988007026,65,0.248114118712337,44
"69","NK","IFNG","NK","IFNGR1",0.34222274735903,72.5,64,0.223009370131396,64,0.603189753024778,123,0.226096407535045,39,0.199716328154568,64
"70","B","ALOX5","B","ALOX5AP",0.343824216697732,91.25,87,0.198251690606645,77,0.694142413139068,96,0.0657597447351086,114,0.142958704232398,78
"71","B","VEGFB","NK","ADRB2",0.357351454988585,74.75,55.5,0.409592645863147,10,0.479006266939561,178,0.178386939154766,66,0.245793622472065,45
