"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"1","B","HLA-DQA1","CD8 T","LAG3",1.03326531583444e-06,51.5,4,0.894547741635075,4,0.869393705705554,195,1.18205120161789,3,1.00543435975949,4
"2","B","HLA-DRA","NK","CD63",9.40331675450549e-06,16,12,0.4806804494417,39,0.934836567667824,23,1.28000016548995,1,1.04961859776844,1
"3","B","HLA-DRA","CD8 T","LAG3",1.60716069471038e-05,32,6.5,0.737411062879595,10,0.898560603847684,113,1.21757474269018,2,1.009778564312,3
"4","B","HLA-DRA","B","CD37",2.77295945636172e-05,23.5,8.5,0.36558731331492,73,0.944278170482874,12,1.11751015516269,4,0.992827213676925,5
"5","B","MS4A1","B","CD82",3.5228950234116e-05,62,13,0.693966949135427,13,0.861693733765854,215,1.04644095812281,7,0.912523832816717,13
"6","B","HLA-DQA2","CD8 T","LAG3",4.39666488271537e-05,86,13.5,0.96652802005039,2,0.834368042900532,315,1.00131320621546,13,0.904647120839994,14
"7","B","HLA-DMA","B","CD74",5.2677801222677e-05,28,25,0.396117369977915,60,0.929345442788249,32,0.922031914667739,18,1.03557778561398,2
"8","B","HLA-DQB1","CD8 T","LAG3",5.40359007854491e-05,67,13,0.808777011806274,6,0.856188583556257,236,1.03521174100503,11,0.902600111470434,15
"9","B","HLA-DMB","B","CD74",6.00605625468739e-05,36.75,39,0.393567406429041,62,0.918123988334498,53,0.815557133379271,25,0.962799755724888,7
"10","B","HLA-DRB1","CD8 T","LAG3",6.55296238972701e-05,47,12.5,0.681957857332102,16,0.881598146810026,155,1.03750507941165,9,0.93281509165111,8
"11","B","HLA-DRB5","CD8 T","LAG3",7.85404432964337e-05,66.75,16.5,0.723478192757237,11,0.859876344201412,223,0.981328957376384,16,0.886746202639854,17
"12","CD8 T","CD3D","CD8 T","CD3E",8.69077063885276e-05,37.25,34.5,0.422567353833385,49,0.912526101220375,68,1.00604605298601,12,0.862826249824052,20
"13","B","HLA-DPA1","CD8 T","LAG3",9.31606914623042e-05,48.25,16,0.64938519945857,18,0.882509144527843,152,1.00015385154075,14,0.92995219756343,9
"14","B","HLA-DRA","B","CD19",0.000109482408219797,60,19,0.643393264002146,19,0.870101666787681,194,1.03787114598512,8,0.873460068481549,19
"15","B","HLA-DPB1","CD8 T","LAG3",0.000127597340739373,45,17.5,0.623591619179122,20,0.889291958415953,135,0.995937516426773,15,0.918129634672993,10
"16","B","MS4A1","NK","CD53",0.000158318258065214,51.5,52.5,0.359641480630753,75,0.909667076941693,79,0.86169901778821,22,0.768354649688768,30
"17","NK","TYROBP","NK","KLRD1",0.000219813928941987,38.5,15,0.59069399060613,24,0.895449043546256,119,1.11416706473877,5,0.966503085275799,6
"18","B","HLA-DRB1","B","CD37",0.000219813928941987,36.5,20.5,0.338095200094321,94,0.934402405376141,24,0.93744049188416,17,0.915863741016038,11
"19","B","HLA-DRB1","B","CD19",0.000248260904923134,82,24,0.595010183366958,22,0.84917913059893,258,0.857801482706594,23,0.796496595820662,25
"20","B","CD79B","NK","CD244",0.000279045433945667,102.75,23.5,0.692137392637596,14,0.827607598825399,350,0.876439981285489,21,0.796146362992006,26
"21","B","HLA-DRA","B","CD82",0.000279045433945667,40.5,19,0.556545158882564,26,0.895810276717724,118,1.08182450331402,6,0.915032991917206,12
"22","NK","SPON2","NK","ITGB2",0.000345229238092936,39.25,25.5,0.514403236506091,35,0.904614214405542,96,1.03707994847202,10,0.900084724857877,16
"23","B","HLA-DRA","NK","CD53",0.000386319861882364,52.75,28,0.288424002364618,135,0.932871731996278,27,0.897082562979421,20,0.770863808789257,29
"24","B","HLA-DRB1","B","CD82",0.000620175948897544,60.25,28.5,0.514693043223409,34,0.878450128369376,165,0.901754840035495,19,0.838069519256319,23
"25","NK","SPON2","NK","ITGA5",0.00116180363818602,172.75,34.5,0.713179695585103,12,0.7196282724764,610,0.752377323551831,27,0.658074807184322,42
"26","NK","HLA-B","NK","KLRD1",0.00119703767735587,71.25,63.5,0.290630374033827,131,0.91339216015765,66,0.559165437367976,61,0.787431954927532,27
"27","NK","HLA-B","CD8 T","CD3D",0.00124581164704343,64.5,34,0.263345976514844,169,0.93387384894085,25,0.671535679245872,43,0.848136165851033,21
"28","NK","SPON2","NK","ITGAM",0.00133372700741866,162.5,36.5,0.535205222597953,28,0.755728589916124,549,0.73869612457554,29,0.637597727244304,44
"29","NK","HLA-C","CD8 T","CD3D",0.00133372700741866,63,31,0.261945191637333,173,0.939107106971255,17,0.669084561907648,44,0.885879203579005,18
"30","NK","B2M","B","CD1C",0.00135007442899213,90.25,95,0.331898205037511,99,0.906274199482675,91,0.388094961894761,135,0.705619796951515,36
"31","B","MS4A1","B","CD53",0.00147414085719552,89.5,92.5,0.285691658240475,138,0.899752664783637,109,0.7067734489692,35,0.528670245715963,76
"32","NK","HLA-E","NK","KLRD1",0.00151733626805682,87.75,77.5,0.283584242847116,139,0.906359991353046,89,0.53770010688979,66,0.58138421602199,57
"33","NK","HLA-A","CD8 T","CD3D",0.00152161721330487,71.75,39.5,0.254852199298448,188,0.936385850997694,20,0.644666711433542,46,0.730926977119623,33
"34","NK","KLRD1","NK","HLA-E",0.00156147408315614,87.75,77.5,0.283584242847116,139,0.906359991353046,89,0.53770010688979,66,0.58138421602199,57
"35","NK","HLA-A","NK","KLRD1",0.00169967852595944,77,62,0.281256584914166,143,0.916612746909724,56,0.532296469555646,68,0.670222766196123,41
"36","NK","B2M","CD8 T","CD3D",0.00172614619046468,68.5,35,0.251281547622748,195,0.947149167275582,9,0.632146252437068,48,0.840203945689889,22
"37","NK","SPON2","CD8 T","ITGA4",0.00183485891747772,155.5,48,0.444762432932424,47,0.776675148482705,496,0.720319478247744,30,0.604524862592911,49
"38","NK","SPON2","CD8 T","ITGB1",0.00194798119104691,179,46.5,0.460344598973609,43,0.735025756089475,589,0.707286318447568,34,0.598262277917941,50
"39","B","HLA-DRB1","NK","CD53",0.00194798119104691,71,43.5,0.266734558995679,166,0.921143190073384,50,0.717012899700896,31,0.69390033612837,37
"40","NK","B2M","NK","KLRD1",0.00195015665416876,69.5,51,0.27731598993798,148,0.930473203492175,31,0.519776010559173,71,0.779499734766389,28
"41","CD8 T","HLA-A","CD8 T","CD3D",0.00206559568605472,82.5,51,0.245757156680507,206,0.935294894635943,22,0.610458932152861,51,0.595508416749113,51
"42","B","MS4A1","CD8 T","CD53",0.00216968651319008,100,104,0.274159012660085,152,0.897879006977425,115,0.675669727953571,40,0.491290909392785,93
"43","CD8 T","B2M","CD8 T","CD3D",0.00218778478472916,83.5,52,0.242166959851424,219,0.94621676212283,11,0.602140301562107,52,0.595361563328581,52
"44","B","CD74","CD8 T","CXCR4",0.00231463057664382,84.5,38.5,0.227397125840195,243,0.938134498981914,18,0.601621996637715,53,0.804745029638111,24
"45","CD8 T","B2M","B","CD1C",0.00240724908915341,115.25,105.5,0.319859456671074,106,0.904693232888489,94,0.3580890110198,156,0.460777414590207,105
"46","B","CD82","B","CD37",0.00253309212904342,77.25,58,0.374172812404817,67,0.880797998918356,158,0.631370526771825,49,0.710631350861477,35
"47","CD8 T","HLA-A","NK","KLRD1",0.00253309212904342,94.25,79,0.271219235291866,158,0.915213394406944,61,0.498088690274966,86,0.534804205825613,72
"48","B","CD82","NK","ITGB2",0.00258261913521582,84.25,48,0.4091082902564,55,0.865706830969765,203,0.673515014924016,41,0.6928815737495,38
"49","NK","KLRD1","CD8 T","HLA-E",0.00266380584948253,112.5,97.5,0.270253725867086,160,0.90429670911678,99,0.488127013141539,95,0.476999109544106,96
"50","NK","ITGB2","B","CD82",0.00272392461774804,84.25,48,0.4091082902564,55,0.865706830969765,203,0.673515014924016,41,0.6928815737495,38
"51","CD8 T","HLA-E","NK","KLRD1",0.00273102793065311,112.5,97.5,0.270253725867086,160,0.90429670911678,99,0.488127013141539,95,0.476999109544106,96
"52","NK","HLA-B","CD8 T","CD8A",0.00279951433595807,93.5,89,0.269572170282103,162,0.908709435349544,84,0.489307520092719,94,0.712058474980968,34
"53","NK","HLA-C","CD8 T","CD8A",0.0029403432347811,88,78,0.268138267153883,164,0.915754561276631,59,0.486856402754496,97,0.74980151270894,32
"54","CD8 T","B2M","NK","KLRD1",0.00301271753008287,90.5,82,0.2672570701542,165,0.929268567984557,33,0.489770059684211,91,0.534657352405081,73
"55","B","FCER2","NK","ITGB2",0.00317805602783545,127,54.5,0.418929913710205,50,0.826741678359189,352,0.573994994686391,59,0.617871629107814,47
"56","NK","HLA-E","CD8 T","CD8A",0.00339483228080186,115.25,105.5,0.263036580592249,170,0.901338120079909,106,0.467842189614533,105,0.506010736075425,80
"57","CD8 T","LGALS3","CD8 T","LAG3",0.00350679204146854,182.5,57.5,0.611671055876341,21,0.731807810281419,594,0.593292320505453,54,0.569809457168014,61
"58","NK","SPON2","B","ITGA4",0.00350679204146854,171,60.5,0.394996981370568,61,0.766215489946019,530,0.710886815734559,33,0.57317719746603,60
"59","NK","S100A8","NK","ITGB2",0.00367919381537141,138.75,60.5,0.398958661067118,59,0.818238786394632,380,0.557524687020356,62,0.585195960225436,54
"60","CD8 T","HLA-B","NK","KLRD1",0.00372580079265763,126.5,124.5,0.261730854201732,174,0.909158828465633,83,0.468895627720941,104,0.406992541750406,145
"61","NK","HLA-A","CD8 T","CD8A",0.00398947458813387,102.5,90,0.260877577760059,177,0.91208739337994,73,0.462438552280389,107,0.594849286249558,53
"62","NK","TGFB1","CD8 T","CXCR4",0.00426690189903684,131.25,131.5,0.261609485023169,175,0.873049626345488,180,0.4956072998338,88,0.501634017507399,82
"63","NK","HLA-E","NK","KLRC1",0.00426690189903684,160.5,162,0.259046569971877,180,0.875315643702142,172,0.363687239103734,152,0.413410535667085,138
"64","NK","SPON2","B","ITGB1",0.00442420308126788,197.5,65.5,0.37965250853588,66,0.715838823635983,621,0.68495840801882,38,0.556441958113314,65
"65","NK","B2M","NK","KLRC1",0.00552366780948698,124.5,129,0.25332068972012,192,0.906599269590894,88,0.345763142773117,170,0.611526054411484,48
"66","NK","SPON2","CD8 T","ITGB2",0.00563964638237095,145.25,162,0.257377033753474,184,0.870269792434066,193,0.553464619758021,64,0.411584029054341,140
"67","CD8 T","HLA-A","CD8 T","CD8A",0.00575744181099324,124.5,113,0.251567504335837,194,0.910619504437568,78,0.428230772999709,119,0.459430725879048,107
"68","CD8 T","HLA-E","CD8 T","CD8A",0.00599855883785264,144.5,135.5,0.250671952823265,196,0.899176493981605,111,0.418269095866282,124,0.401625629597541,147
"69","B","HLA-DRA","B","CD53",0.00619635923393825,95.75,58,0.229117985409763,239,0.925294974117977,42,0.742156994160411,28,0.531179404816452,74
"70","NK","IL2RB","CD8 T","IL2RG",0.00637433587190493,141.25,142,0.262675877639237,171,0.867981777509991,199,0.499660838047419,82,0.445083153076381,113
"71","CD8 T","IL2RG","NK","IL2RB",0.00650343224971322,141.25,142,0.262675877639237,171,0.867981777509991,199,0.499660838047419,82,0.445083153076381,113
"72","B","HLA-DQB2","CD8 T","LAG3",0.00750909510089059,238.25,74.5,0.74545295893688,9,0.61483217107663,795,0.506596355722138,79,0.54347554891729,70
"73","CD8 T","HLA-C","CD8 T","CD8A",0.0077554639256875,145.75,151.5,0.244611062882598,209,0.912143882460553,71,0.409022594465829,125,0.360785339317029,178
"74","NK","IL2RB","NK","IL2RG",0.00790496254597798,170.5,178,0.246063609351763,203,0.864193469447507,210,0.430549107273774,116,0.390634880769682,153
"75","NK","IL2RG","NK","IL2RB",0.00805661218461433,170.5,178,0.246063609351763,203,0.864193469447507,210,0.430549107273774,116,0.390634880769682,153
"76","CD8 T","B2M","NK","KLRC1",0.00805661218461433,168.25,184.5,0.244132137346936,211,0.905023211635154,93,0.315757191898155,194,0.366683672050176,175
"77","CD8 T","HLA-B","CD8 T","CD8A",0.00868513307763742,163.75,169.5,0.242766622833227,215,0.904271204115753,101,0.399037710445684,128,0.331619061803841,211
"78","CD8 T","CD2","NK","CD53",0.00884784777784279,129.25,108.5,0.242655179234517,216,0.894492224861129,123,0.498779035428441,84,0.48778148411778,94
"79","CD8 T","HLA-C","CD8 T","CD3D",0.00930833056993393,95,70,0.238961385196921,221,0.936427815108642,19,0.591250753618982,55,0.496863030187094,85
"80","CD8 T","CD2","CD8 T","CD48",0.00987266806172936,145,128.5,0.238069460219546,222,0.888652466272176,140,0.478769977558379,101,0.437835564906849,117
"81","B","HLA-DRA","NK","CD37",0.00996491117174162,108,62,0.214473900700407,273,0.928467950676703,35,0.685140661968494,37,0.495506823737811,87
"82","CD8 T","CD48","CD8 T","CD2",0.0100517595180523,145,128.5,0.238069460219546,222,0.888652466272176,140,0.478769977558379,101,0.437835564906849,117
"83","CD8 T","HLA-B","CD8 T","CD3D",0.0102332765513721,103,79,0.237159545394925,224,0.930565543923198,30,0.581265869598836,57,0.467696752673906,101
"84","B","HLA-DRA","CD8 T","CD53",0.0106508733049387,105.75,68,0.219869075105214,255,0.923858311428834,47,0.711053273144782,32,0.493800068493274,89
"85","CD8 T","CD28","NK","CD247",0.0113667882310139,199.5,88,0.340994697609961,91,0.760817626959728,541,0.498401416311581,85,0.50411389538233,81
"86","NK","MIF","B","CD74",0.0117361552302329,119.5,68.5,0.202110958134098,301,0.92463651255082,45,0.489656460160479,92,0.686378734910531,40
"87","CD8 T","HLA-E","NK","KLRC1",0.0121866985138391,203.5,198.5,0.246869501651864,202,0.872664425435823,183,0.314114145355483,195,0.309025429189201,234
"88","NK","PTPRC","NK","CD247",0.0128237789032823,132.25,109,0.230381326194324,237,0.889625880765336,134,0.511109690046476,74,0.498808195434206,84
"89","CD8 T","PTPRC","NK","CD247",0.0137116843790454,136.25,113,0.228765301309897,241,0.889279807042289,136,0.507043064596041,78,0.493643470553381,90
"90","NK","LGALS1","NK","PTPRC",0.0139406845970784,136.75,116,0.227447649770095,242,0.893389214211178,126,0.513191942598787,73,0.460244800139826,106
"91","NK","LGALS1","CD8 T","PTPRC",0.0148854876260793,139.5,117.5,0.22585220335087,246,0.893053521760135,127,0.509125317148352,77,0.455080075259001,108
"92","NK","CD58","CD8 T","CD2",0.0149741527549647,208.25,99,0.449131626493074,45,0.734328074122931,590,0.486247812942589,98,0.468924033759146,100
"93","NK","NCR1","NK","SIGLEC7",0.0160400800594192,334.75,194.5,1,1,0.480878742919664,949,0.249073422139531,240,0.398779123091144,149
"94","NK","B2M","NK","HLA-E",0.0160400800594192,247,229,0.126961991178555,529,0.954776765493063,1,0.116064521907518,383,0.530767624128805,75
"95","NK","B2M","NK","CD247",0.0187402331405698,109.75,69.5,0.208315269994248,287,0.943998143027872,13,0.460498783770215,108,0.756782929317015,31
"96","NK","SPON2","B","ITGAM",0.01924983856761,218,93.5,0.31755010504462,109,0.704411628498931,646,0.682560130448122,39,0.52425912774422,78
"97","B","HLA-DRB1","B","CD53",0.0197682960357761,130.25,90,0.211888345960172,281,0.912366989667712,70,0.562087330881886,60,0.454215932155565,110
"98","NK","CD53","B","CD37",0.0202956706606835,136.25,87,0.193911344672382,323,0.922738927278816,48,0.446628586437226,111,0.566462167733528,63
"99","B","CD40","B","TRAF2",0.0213774303799116,241.75,91,0.686831363102051,15,0.630539173320311,770,0.439405295986206,113,0.546342400881439,69
"100","CD8 T","CCL5","CD8 T","CXCR3",0.0225773635275677,154.25,143,0.255185626971099,187,0.845122616256563,273,0.575733277982877,58,0.472833959707924,99
"101","B","CD48","CD8 T","CD2",0.0229099894350676,188.75,176,0.213038506350971,274,0.883036561648679,149,0.397903580611889,129,0.339938542077241,203
"102","CD8 T","CD2","B","CD48",0.0232462772382938,188.75,176,0.213038506350971,274,0.883036561648679,149,0.397903580611889,129,0.339938542077241,203
"103","CD8 T","B2M","NK","CD247",0.0242423816780514,128.5,98.5,0.200759172738272,302,0.943013491571967,15,0.430492832895254,118,0.511940546955707,79
"104","CD8 T","TIMP1","NK","CD63",0.0248434026005097,151,95,0.299923637305471,119,0.826002920276668,358,0.583727734904298,56,0.540538752471835,71
"105","NK","B2M","NK","KIR2DL3",0.0257050865748074,160.5,150.5,0.352357297425884,80,0.860195277989039,221,0.206845094429592,282,0.576047897070955,59
"106","CD8 T","CD8A","CD8 T","LAT",0.0260739767179859,178.75,116.5,0.312343736851866,112,0.810881400805528,407,0.510932003561841,75,0.43203628743562,121
"107","B","ICAM2","NK","ITGB2",0.0287484629063088,203,201,0.20675953268113,290,0.845052684616485,275,0.424222895561901,120,0.420819792907098,127
"108","NK","HLA-C","NK","KIR2DL3",0.0291470491681533,162.5,156.5,0.367310296646233,70,0.841141063949268,291,0.243783403900172,243,0.621723154960071,46
"109","NK","ITGB2","B","ICAM2",0.0291470491681533,203,201,0.20675953268113,290,0.845052684616485,275,0.424222895561901,120,0.420819792907098,127
"110","NK","TGFB1","NK","TGFBR1",0.0299983979895359,235,124.5,0.488097893071809,37,0.701381217092248,654,0.399040006370785,127,0.431786553897436,122
"111","B","HLA-DRA","B","CD81",0.031385727976449,124,86,0.293934910871232,129,0.838973319663232,300,0.816754258322866,24,0.637724822240663,43
"112","CD8 T","B2M","NK","HLA-E",0.0320318709068615,310.5,349,0.122356773552483,542,0.953972388539195,2,0.0860585710325568,432,0.285925241767497,266
"113","B","HLA-DRB1","CD8 T","CD53",0.0329236257641732,144.75,105,0.203334952376251,300,0.910705699833255,77,0.530983609866256,69,0.416836595832387,133
"114","B","HLA-DRB1","NK","CD37",0.0335426109996601,145,106.5,0.198345494308362,309,0.916039237075824,58,0.505070998689968,81,0.418543351076924,132
"115","B","HLA-DMA","CD8 T","CD74",0.0338104078370494,217.75,237,0.206146318894936,292,0.904660516874496,95,0.325246656964149,182,0.22966989201032,302
"116","B","CD22","NK","PTPRC",0.0365625832994559,194.25,135,0.321186268387298,104,0.811708231942068,403,0.385616747584637,136,0.415565350478499,134
"117","B","HLA-DRA","CD8 T","CD81",0.0365784672823826,130.75,94.5,0.280664414482039,144,0.835828181342524,308,0.793048465052154,26,0.626941502828209,45
"118","NK","PTPRC","B","CD22",0.0373437008446609,194.25,135,0.321186268387298,104,0.811708231942068,403,0.385616747584637,136,0.415565350478499,134
"119","CD8 T","CD3D","NK","CD3E",0.0385159854264545,178,160,0.198007237531442,312,0.87716505184004,168,0.506210174039865,80,0.392618676650302,152
"120","NK","HLA-A","NK","KIR2DL3",0.0390121592010593,190.75,186.5,0.357364211727398,77,0.834811872812005,313,0.219365553426065,271,0.46677092850069,102
"121","CD8 T","B2M","NK","KIR2DL3",0.0395131114944489,212.5,221.5,0.339576448435427,93,0.857958872737703,230,0.17683914355463,314,0.331205514709647,213
"122","NK","MIF","CD8 T","CD44",0.0405294740646947,248.75,238.5,0.196807727661363,316,0.853528326350915,244,0.308360172147992,202,0.309846665922512,233
"123","B","CD22","CD8 T","PTPRC",0.0405743853248622,198.25,140.5,0.318933286295284,107,0.811169706779846,405,0.381550122134202,140,0.410400625597674,141
"124","B","CD82","NK","CD37",0.0410449457989857,279.75,275,0.219510633136699,259,0.849840449984532,252,0.199001033577633,291,0.213310960922363,317
"125","B","ICAM3","NK","ITGB2",0.0410449457989857,183,146.5,0.196143614245927,317,0.87937208274816,163,0.424207437909247,122,0.418971547623959,130
"126","CD8 T","PTPRC","B","CD22",0.0414088924313032,198.25,140.5,0.318933286295284,107,0.811169706779846,405,0.381550122134202,140,0.410400625597674,141
"127","NK","LGALS1","CD8 T","ITGB1",0.0414088924313032,229.75,133,0.283138478876722,142,0.759546480565851,544,0.459389770972059,109,0.428418524844718,124
"128","NK","ITGB2","B","ICAM3",0.041565318966931,183,146.5,0.196143614245927,317,0.87937208274816,163,0.424207437909247,122,0.418971547623959,130
"129","NK","TGFB1","NK","TGFBR3",0.044855937322819,256.75,141.5,0.446660614743688,46,0.678493252383585,698,0.378188703464178,146,0.414206335721909,137
"130","B","HLA-DRA","CD8 T","CD63",0.044855937322819,206.75,144,0.14484980154572,476,0.887326683400514,142,0.55644065058177,63,0.404765434861161,146
"131","CD8 T","HLA-A","NK","KIR2DL3",0.0453477852744285,232.75,259,0.344610769753051,88,0.832290952620805,325,0.185157774145385,306,0.331352368130179,212
"132","CD8 T","HLA-C","NK","KIR2DL3",0.0459084931193925,258,305,0.335081460113987,96,0.834909028445157,312,0.165949595611505,326,0.23270698156816,298
"133","CD8 T","CD2","B","CD53",0.0459084931193925,233.75,230.5,0.192760191106334,326,0.883126293102298,148,0.343853466609431,171,0.248097080144975,290
"134","CD8 T","S100A9","NK","ITGB2",0.0470454917564976,179.75,146.5,0.253288952429774,193,0.831450788747731,328,0.48018236253677,100,0.475234595913358,98
"135","B","CSF3R","NK","CD244",0.0479754695572775,311.5,159.5,0.907894606331281,3,0.511097878364293,924,0.295686791971638,207,0.445163234556096,112
"136","NK","B2M","CD8 T","HLA-E",0.0479754695572775,286.75,297.5,0.12099385641115,549,0.95372584123962,3,0.0664914281592673,470,0.426382517650921,125
"137","CD8 T","CD59","CD8 T","CD2",0.0532643950611012,228.25,145.5,0.287762283332399,136,0.771023167826413,512,0.448738230608726,110,0.38919377280865,155
"138","B","HLA-DRB1","B","CD81",0.0532643950611012,165.25,109.5,0.271831047977616,155,0.814108152658016,395,0.63668459504434,47,0.560761349579776,64
"139","NK","HLA-B","NK","KIR2DL3",0.0549591685155489,176.75,155.5,0.369274534682747,69,0.829021286146521,341,0.246234521238395,242,0.583980117232099,55
"140","CD8 T","ITGA4","B","CD82",0.055258583073248,259.5,153.5,0.353722499382265,79,0.702731019443663,652,0.35675454469974,157,0.397321711484534,150
"141","CD8 T","CD2","CD8 T","CD53",0.055606692238438,253.25,257.5,0.184978952480996,342,0.880982988170323,156,0.312749745593802,197,0.210717743821797,318
"142","CD8 T","MIF","B","CD74",0.0562731226135595,182.75,117.5,0.157220261022213,436,0.915405141291405,60,0.353446402976427,158,0.525345444000836,77
"143","NK","SELPLG","NK","ITGB2",0.0569188881376046,177.5,135.5,0.264036095336041,168,0.828854585140838,344,0.477671140376011,103,0.48397782323493,95
"144","NK","MIF","CD8 T","CXCR4",0.0575836272341999,204,171,0.184479871677385,345,0.890987261389226,129,0.338257630408474,177,0.374742661878968,165
"145","CD8 T","CCL5","NK","CXCR3",0.059612812682522,221.75,226,0.198496835024107,308,0.827960159623293,348,0.496631979465181,87,0.407561944827027,144
"146","B","HLA-E","NK","KLRD1",0.0603009765567719,209.5,186.5,0.233192673091398,235,0.897721163328375,116,0.382543003603687,138,0.186791164423264,349
"147","NK","KLRD1","B","HLA-E",0.0609950813732868,209.5,186.5,0.233192673091398,235,0.897721163328375,116,0.382543003603687,138,0.186791164423264,349
"148","NK","TGFB1","CD8 T","TGFBR2",0.0615223096059343,269.75,158.5,0.355210329091986,78,0.69010980041239,684,0.361573347497518,154,0.376096864063747,163
"149","B","GNAS","NK","PTGDR",0.0626077961942415,206.25,138,0.331553029515524,100,0.796374226129483,449,0.439750779699,112,0.375338114119702,164
"150","CD8 T","B2M","CD8 T","HLA-E",0.0638709729280661,362,438,0.116605117426997,568,0.952903693748541,4,0.0364854772843061,523,0.181540135289613,353
"151","B","IL2RG","NK","IL2RB",0.0667659056219919,303,312.5,0.18159516066269,354,0.845359672687404,271,0.263230174215896,229,0.179333474563761,358
"152","NK","IL2RB","B","IL2RG",0.0675150248660319,303,312.5,0.18159516066269,354,0.845359672687404,271,0.263230174215896,229,0.179333474563761,358
"153","B","LGALS9","CD8 T","CD44",0.0693743961382686,240.5,161.5,0.340114084078669,92,0.756539765973489,547,0.361697330811207,153,0.370576566542733,170
"154","NK","HLA-C","NK","CD53",0.070301973591304,211.75,173,0.143666282215432,480,0.935694821209235,21,0.199109019386011,290,0.582366210748648,56
"155","NK","ITGB2","NK","ICAM2",0.0713556180624362,246.5,239,0.177886366427953,364,0.834947889988324,310,0.378536417334028,144,0.371698839514495,168
"156","CD8 T","ST6GAL1","B","CD22",0.0717277267664291,305,171.5,0.390455872521848,63,0.595441406163019,814,0.343735039399734,172,0.369273591270936,171
"157","B","BAG6","CD8 T","NCR3",0.0717277267664291,239.75,157.5,0.323753768028269,102,0.760636573144361,542,0.379746823060858,143,0.369107637567206,172
"158","CD8 T","HLA-B","NK","KIR2DL3",0.0721429829509875,282,333,0.332554846405054,97,0.821470031756556,365,0.155964711591359,337,0.203540704054973,329
"159","NK","ICAM2","NK","ITGB2",0.0721429829509875,246.5,239,0.177886366427953,364,0.834947889988324,310,0.378536417334028,144,0.371698839514495,168
"160","CD8 T","IL23A","NK","IL12RB1",0.0741305881849466,287.75,171.5,0.53006718486953,30,0.626005115340359,778,0.347297127599027,169,0.366897809917373,174
"161","NK","HLA-B","CD8 T","CD3G",0.0745442092725042,257.25,278.5,0.17747277361798,368,0.85523426907454,237,0.1710116546584,320,0.462160866063416,104
"162","B","CD82","CD8 T","ITGB2",0.0761779943034673,322.5,312.5,0.204693654233843,295,0.820138833854795,370,0.189899686210016,300,0.204380877945964,325
"163","NK","SPON2","B","ITGB2",0.0761779943034673,267.25,274,0.17719779192001,370,0.84770439176794,266,0.365783094137923,151,0.259196393065549,282
"164","B","ITGA4","B","CD82",0.076583352650283,283.75,171,0.314143707186879,110,0.690189576253765,683,0.347321882186554,166,0.365974046357653,176
"165","CD8 T","ITGB2","B","CD82",0.0770048849070998,322.5,312.5,0.204693654233843,295,0.820138833854795,370,0.189899686210016,300,0.204380877945964,325
"166","NK","HLA-C","CD8 T","CD3G",0.0786788430047902,245.5,263,0.176528763837599,373,0.865796739103967,202,0.168560537320177,324,0.499903903791389,83
"167","B","HLA-DMA","NK","CD74",0.079525983077152,251.25,263,0.191353315784149,330,0.90140049288017,105,0.313065534323689,196,0.166914025213124,374
"168","NK","CCL5","CD8 T","CXCR3",0.079525983077152,352.25,370.5,0.177281438117998,369,0.819759899296032,374,0.194520199176745,294,0.168338446408658,372
"169","CD8 T","PCSK1N","CD8 T","GPR171",0.0797184778390751,370.25,249,0.820322463311853,5,0.444995660288177,978,0.195337743217051,293,0.33818005273867,205
"170","B","B2M","NK","HLA-E",0.0797184778390751,519.25,593.5,0.111002965813682,588,0.951786475555181,5,-0.0064058879031319,599,-0.317714707819691,885
"171","B","HLA-DRB1","CD8 T","CD81",0.080356870348815,176,122.5,0.25955849100245,179,0.810586999807057,409,0.612978801773628,50,0.549978030167322,66
"172","B","LGALS9","NK","HAVCR2",0.0816400563349049,275.5,159.5,0.594277405031093,23,0.634976075689551,760,0.334160580669249,180,0.41160517650842,139
"173","CD8 T","TCTN3","B","FCRL1",0.0829359903245028,287.75,166,0.537736644267039,27,0.617728031285654,792,0.331361174535364,181,0.392684670072213,151
"174","NK","ITGB2","CD8 T","ICAM3",0.0847533794214876,227.75,182,0.173578761874593,380,0.872738232486608,181,0.34730896150765,167,0.356915117027703,183
"175","CD8 T","ICAM3","NK","ITGB2",0.0856490480483917,227.75,182,0.173578761874593,380,0.872738232486608,181,0.34730896150765,167,0.356915117027703,183
"176","NK","TGFBR1","CD8 T","CD44",0.0869007222225659,263,182,0.413133777831016,54,0.710967409747128,634,0.323758415162214,184,0.358365497040129,180
"177","B","CD81","B","CD37",0.087461663548877,241.75,232,0.197616402747033,314,0.817440573621201,383,0.36630028178067,150,0.433323181184934,120
"178","NK","TGFB1","B","CXCR4",0.087461663548877,328,332,0.172728510903183,383,0.848209997494305,265,0.174215722829647,317,0.189475157821572,347
"179","NK","ITGB2","NK","ICAM3",0.0893028986386292,231.75,189,0.172337822114863,385,0.872339259237613,187,0.347545049035692,164,0.353502362944202,191
"180","NK","CD244","CD8 T","LAT",0.0896084218824345,260.25,182.5,0.388456633730846,64,0.719037705030868,612,0.335219563140172,179,0.356719352155486,186
