"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"125","NK","ICAM2","CD8 T","ITGB2",1,116,130.5,0.0890038438470598,123,0.781576189253981,63,-0.109601507912637,138,-0.116801856289041,140
"126","CD8 T","VIM","NK","CD44",1,86.5,90.5,0.0885790020729319,124,0.833946957146684,41,0.0176611191239158,98,0.0795722764432683,83
"127","CD8 T","GNAI2","NK","CXCR3",1,129.75,126,0.0883118136472112,125,0.589223244737282,142,-0.067999493996938,125,-0.0623122118021621,127
"128","CD8 T","PTDSS1","B","JMJD6",1,134.25,124,0.0869593855026669,126,0.481421691100555,172,-0.0433021842362029,117,-0.0351609357378465,122
"129","CD8 T","GNAI2","CD8 T","S1PR5",1,126.25,127.5,0.0855744582101432,128,0.627555302803004,127,-0.0580637833740467,121,-0.0673893146574538,129
"130","B","B2M","B","CD3G",1,118,133,0.0842710532581933,129,0.840977959641924,35,-0.108412318686204,137,-0.520491397388395,171
"131","CD8 T","B2M","NK","CD3G",1,93.5,104,0.0834859106305866,130,0.840351048565633,36,-0.030747097072499,114,0.0662627514861233,94
"132","CD8 T","GNAI2","B","S1PR4",1,123.75,129.5,0.0820199834271156,131,0.690793707650241,103,-0.0719260751631233,128,-0.0762534924362082,133
"133","CD8 T","GNAI2","CD8 T","S1PR4",1,125,130.5,0.0815048866260228,132,0.690120476968147,104,-0.0746569769849138,129,-0.0787548717849982,135
"134","NK","PKM","B","CD44",1,122.25,137,0.0800854613159745,133,0.75679142243704,72,-0.136857736147354,143,-0.118647244014303,141
"135","CD8 T","GNAI2","NK","S1PR4",1,127.5,134,0.0794373932083264,134,0.687366427570493,106,-0.0912490387693411,134,-0.0887948979078826,136
"136","CD8 T","ICAM2","CD8 T","ITGB2",1,123.25,139.5,0.0787608290622204,135,0.7709606453919,65,-0.177089844140717,149,-0.151630300629264,144
"137","CD8 T","TGFB1","CD8 T","CXCR4",1,95.5,92.5,0.0773954297387136,136,0.789054165272824,61,0.0238105717824701,95,0.0734739760510511,90
"138","NK","TIMP1","CD8 T","CD63",1,131,141,0.0770922001988486,137,0.706469172341451,95,-0.167456004424317,147,-0.152087896788033,145
"139","B","TGFB1","B","CXCR4",1,122.25,140.5,0.0769742026402915,138,0.78859962152013,62,-0.162942927447613,146,-0.147603418334454,143
"140","B","VIM","NK","CD44",1,112.75,132,0.0765281839510415,139,0.823572950250342,47,-0.120731928268823,140,-0.0546576518968725,125
"141","B","B2M","NK","CD3G",1,123.75,140.5,0.0757390327857584,140,0.833709706789921,42,-0.121564236719278,141,-0.537377198101066,172
"142","NK","GNAI2","B","CXCR3",1,131.25,130,0.0733219612286356,142,0.566540053299651,150,-0.0502059517422714,118,-0.0133256850190629,115
"143","CD8 T","B2M","CD8 T","KLRD1",1,101.5,122,0.0723193782812267,143,0.872355535936838,19,-0.105132384897713,136,0.00948601555777573,108
"144","B","ICAM2","B","ITGB2",1,130.75,148.5,0.0712229823792638,144,0.761957830326967,71,-0.245443571059451,155,-0.220068538885231,153
"145","CD8 T","TIMP1","B","CD63",1,136.25,146,0.0698087473421575,145,0.696074799321167,99,-0.241072592511,154,-0.167620595827233,147
"146","NK","LRPAP1","B","SORL1",1,139.5,137,0.0675207884407938,146,0.53531468063049,161,-0.0596810927081332,123,-0.0636960145317464,128
"147","B","B2M","CD8 T","KLRD1",1,123,148.5,0.0656086724252696,147,0.86683459473956,21,-0.195949524544493,150,-0.594153934029413,174
"148","CD8 T","LRPAP1","B","SORL1",1,145.25,141.5,0.0648447436021828,148,0.530281515516733,164,-0.0935876411710325,135,-0.0765811097355016,134
"149","NK","CCL5","B","CXCR3",1,116.5,117,0.0642051558015187,149,0.732411887107032,83,-0.0359459928462179,115,-0.0190722100757391,119
"150","B","TGFB1","NK","CXCR4",1,132.25,153,0.0623384258476618,150,0.77048622403464,66,-0.245716476760113,156,-0.262949133872623,157
"151","B","GNAS","CD8 T","PTGDR",1,129.75,124.5,0.0620563436527279,151,0.628529340837688,126,-0.0522485708803051,119,-0.038008005600714,123
"152","NK","ICAM2","B","ITGB2",1,137.25,155,0.0612769693243055,152,0.748049710525832,78,-0.285354268559994,161,-0.269189492277834,158
"153","B","ANXA1","B","FPR1",1,163.25,165,0.0611087309336431,153,0.506836102749722,169,-0.500053400046799,170,-0.334528508914034,161
"154","B","PKM","NK","CD44",1,135.75,151.5,0.0601442919979147,154,0.729481667750752,86,-0.239279666527841,153,-0.199713191066833,150
"155","NK","TIMP1","B","CD63",1,143,153,0.0595453901680277,155,0.678996791532623,109,-0.259583075114041,157,-0.215394082179818,151
"156","NK","GNAS","CD8 T","PTGDR",1,136,131,0.0586903396813183,156,0.621996034225776,131,-0.0855517800937937,131,-0.0621103929765809,126
"157","NK","VIM","B","CD44",1,135,160,0.0573332972209812,157,0.801604986503933,55,-0.389141724903774,165,-0.362420080029437,163
"158","B","GNAI2","B","CXCR3",1,150.5,150,0.0547950413465497,158,0.530491653874364,163,-0.132186099867113,142,-0.111772759663172,139
"159","CD8 T","ICAM2","B","ITGB2",1,140.5,159,0.0542249042040894,159,0.736354398666199,82,-0.352842604788074,162,-0.304017936618056,159
"160","NK","PKM","NK","CD44",1,142,157.5,0.0519957242133991,160,0.714879447889003,93,-0.285155589149683,160,-0.248682707939933,155
