"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"215","B","HLA-B","NK","KIR3DL2",1,201.75,194.5,0.245222119574006,95,0.785382163171636,153,0.0165944373789959,236,-0.190015725970602,323
"216","B","HLA-A","NK","KIR3DL2",1,202.75,194,0.245102374586971,96,0.794925385221463,145,0.00836962667401869,243,-0.200618201314398,327
"217","B","GNAI2","B","FPR1",1,217,197.5,0.222323111512493,116,0.516802730070647,357,0.0505554998333021,209,0.102720509080689,186
"218","CD8 T","MFNG","NK","NOTCH1",1,197.25,174,0.219059175482688,119,0.574093690462125,322,0.0808769439204807,180,0.133145907804416,168
"219","B","TGFB1","NK","TGFBR1",1,205.25,203.5,0.217514444680576,121,0.610581791986968,293,0.0496199171931044,210,0.0947079777414095,197
"220","B","CD28","NK","CD86",1,225,197.5,0.206944990089361,127,0.401218099949677,378,0.0475115275539131,212,0.104740196103141,183
"221","NK","CD86","B","CD28",1,225,197.5,0.206944990089361,127,0.401218099949677,378,0.0475115275539131,212,0.104740196103141,183
"222","B","TGFB1","NK","TGFBR3",1,220,217,0.199048463342506,134,0.584853675201545,312,0.0234562563254031,230,0.0771277595658827,204
"223","NK","ICAM2","NK","ITGAM",1,199,183,0.18507992482292,145,0.622678196333226,285,0.076942076969356,184,0.109211841900922,182
"224","B","MFNG","NK","NOTCH1",1,229.25,217.5,0.184061619765235,149,0.552688062145979,333,0.0261538174372232,227,0.0750183365837668,208
"225","NK","CD52","B","SIGLEC10",1,246.5,253.5,0.183558218447141,151,0.742617190011923,185,-0.155344530906901,322,-0.202599392015848,328
"226","CD8 T","GNAI2","B","FPR1",1,261.75,254,0.166828950665553,174,0.480922982088763,365,-0.0254138973322625,265,0.0300424153381994,243
"227","B","GRN","CD8 T","TNFRSF1A",1,208.25,175.5,0.166280820937294,175,0.549214222066007,336,0.13163979107988,146,0.118198663052108,176
"228","B","CLEC2D","NK","KLRB1",1,229.5,199.5,0.166040088746993,176,0.536635180826551,343,0.0588784574615484,199,0.0809053844474187,200
"229","NK","KLRB1","B","CLEC2D",1,229.5,199.5,0.166040088746993,176,0.536635180826551,343,0.0588784574615484,199,0.0809053844474187,200
"230","NK","MFNG","NK","NOTCH1",1,248.25,236.5,0.165912450275377,178,0.539823565276008,342,0.0151188110177313,237,0.0448743130801137,236
"231","CD8 T","ICAM2","NK","ITGAM",1,228.75,221,0.163779986254022,179,0.608211264962657,294,0.0233236585756563,231,0.0743833975606997,211
"232","NK","KLRB1","CD8 T","CLEC2D",1,232.75,201.5,0.161547731359207,181,0.533223350518847,347,0.0626469326954356,194,0.0746371761888008,209
"233","CD8 T","CLEC2D","NK","KLRB1",1,232.75,201.5,0.161547731359207,181,0.533223350518847,347,0.0626469326954356,194,0.0746371761888008,209
"234","B","TGFB1","CD8 T","TGFBR2",1,240,238.5,0.158294839158179,183,0.597848216106669,300,0.0119609533555516,240,0.0390182879077208,237
"235","B","PTDSS1","B","JMJD6",1,225.5,197,0.156892328495968,188,0.5549550498887,331,0.0881298341068833,177,0.0752237640006154,206
"236","CD8 T","LRPAP1","CD8 T","SORL1",1,205.75,194.5,0.155414446631591,190,0.636064716245944,270,0.108952490453054,164,0.0852882355473628,199
"237","NK","ICAM2","CD8 T","ITGAL",1,216,203.5,0.153987747505017,192,0.631747704992432,274,0.0773159036867485,183,0.0700219302159873,215
"238","B","GNAS","CD8 T","ADRB2",1,209.25,195.5,0.153846897893435,193,0.63074650675248,275,0.100075887033289,171,0.0940933292611123,198
"239","NK","ICAM2","NK","ITGAL",1,221,207,0.1524492275516,194,0.630578902296733,276,0.0612337472765728,197,0.0674420357610884,217
"240","NK","PTDSS1","B","JMJD6",1,237.25,210,0.151808421021461,195,0.550883644494435,334,0.0578514701077848,202,0.0671991396097144,218
"241","NK","GNAS","CD8 T","ADRB2",1,228.75,215.5,0.145502073838117,201,0.624228881599092,283,0.0457733467152291,215,0.0699909418852454,216
"242","CD8 T","TGFB1","NK","TGFBR1",1,267,269,0.14440052196696,202,0.560926042739246,328,-0.0699777061286883,288,0.00362651244108805,250
"243","NK","IFNG","B","IFNGR1",1,209,185,0.143584149774917,204,0.549494225860438,335,0.157974259159944,131,0.134060225404685,166
"244","CD8 T","IFNG","B","IFNGR2",1,251,217.5,0.14109964123508,210,0.500282722928199,361,0.0524480628082185,208,0.0568623962098205,225
"245","NK","LRPAP1","NK","SORL1",1,228,216,0.140118517193624,211,0.623990529914915,284,0.0621287560400483,196,0.06091085133553,221
"246","NK","LTB","B","CD40",1,220.25,230,0.139284473532246,213,0.80433642120776,129,-0.083316385609416,292,0.0176072903243469,247
"247","CD8 T","ICAM2","CD8 T","ITGAL",1,244.25,234,0.136266054753316,218,0.617414853686047,291,0.0236974852930489,229,0.0351934858757651,239
"248","CD8 T","IFNG","CD8 T","IFNGR1",1,246,219,0.135899401337023,219,0.542676954909513,340,0.0558277112616763,206,0.0644665961132903,219
"249","CD8 T","ICAM2","NK","ITGAL",1,249.25,242.5,0.134904595496926,220,0.616228194580752,292,0.00761532888287313,244,0.0326135914208662,241
"250","CD8 T","LRPAP1","NK","SORL1",1,238.75,227,0.134565213634993,221,0.619234662069071,287,0.0470080994522107,214,0.0480257561317747,233
"251","CD8 T","TGFB1","NK","TGFBR3",1,280.75,277.5,0.132141578209155,222,0.534418836511275,346,-0.0961413669963896,296,-0.0139537057344388,259
"252","CD8 T","GRN","NK","TNFRSF1A",1,250.25,219.5,0.13144823574628,223,0.519980323443842,355,0.0385117111938336,216,0.0751758820499556,207
"253","NK","GRN","CD8 T","TNFRSF1B",1,234.75,225,0.128157992617352,226,0.606079891111694,297,0.0640173385887386,192,0.0572805198620153,224
"254","B","ICAM2","B","ITGAM",1,243.25,231,0.127636271824064,227,0.57813690289177,320,0.0664174401718919,191,0.0449941957934404,235
"255","CD8 T","GNAS","NK","ADRB2",1,267.5,269,0.121083254229763,233,0.602449261498962,299,-0.046783921222337,271,-0.0287646788335102,267
"256","B","LRPAP1","CD8 T","SORL1",1,254,243,0.120761213259247,234,0.606395097786153,296,0.0144170426563924,238,0.0156702583999716,248
"257","CD8 T","LGALS1","CD8 T","ITGB1",1,265,261,0.119311975470237,236,0.672187939602848,246,-0.106673816532409,302,-0.0488389811777353,276
"258","B","HLA-A","B","APLP2",1,245.75,260,0.118251254718414,241,0.819244581855394,109,-0.0517001611637829,279,-0.334947184791711,354
"259","B","HLA-B","NK","CANX",1,232.75,259.5,0.115521462838371,244,0.847971248854126,62,-0.048791736275529,275,-0.319208961819804,350
"260","CD8 T","PTDSS1","NK","JMJD6",1,273.5,247,0.112629554888942,246,0.513742544820474,358,0.000742070168138848,248,0.0318405188564477,242
"261","B","GRN","B","TNFRSF1B",1,261.25,246.5,0.110225005707307,248,0.587949143322559,307,0.00582332349503603,245,0.0263001084431201,245
"262","NK","ICAM2","B","ITGAM",1,267,252,0.109812361852302,249,0.559694946693663,329,0.0168653706342227,235,-0.00412675759916268,255
"263","NK","CD160","CD8 T","TNFRSF14",1,262.25,260,0.108597464226753,251,0.630488666501354,278,-0.0184177471571361,257,-0.0207024730334093,263
"264","CD8 T","TNFRSF14","NK","CD160",1,262.25,260,0.108597464226753,251,0.630488666501354,278,-0.0184177471571361,257,-0.0207024730334093,263
"265","NK","LTB","NK","TNFRSF1A",1,279,290,0.107080780623247,254,0.739651216021976,187,-0.298144408990331,349,-0.19788777853367,326
"266","CD8 T","TGFB1","CD8 T","TGFBR2",1,295.25,291.5,0.105086618190733,260,0.547771365595473,338,-0.107636669966241,303,-0.0520631773926006,280
"267","B","CD99","CD8 T","PILRB",1,275.25,291,0.10505227475445,261,0.73778257711491,190,-0.152254617239417,321,-0.204417274000277,329
"268","B","LRPAP1","NK","SORL1",1,277,269.5,0.104560797359931,263,0.589079383338767,306,-0.047527348344451,274,-0.0215922210156165,265
"269","B","ICAM2","CD8 T","ITGB2",1,244.75,273,0.103450272947678,265,0.794142889509624,147,-0.0553627709355266,281,-0.0676809028964384,286
"270","B","HLA-A","NK","APLP2",1,262.5,282.5,0.103194679070221,266,0.808940530255229,124,-0.100326909516578,299,-0.366767712136353,361
"271","CD8 T","IFNG","NK","IFNGR2",1,290.25,264.5,0.101790791558787,267,0.459552963401339,374,-0.023041193871903,262,-0.0138224912789433,258
"272","NK","GRN","NK","TNFRSF1B",1,277,264,0.101671145883096,268,0.578130489419094,321,-0.0192301354281844,259,-0.0163941105036367,260
"273","NK","HLA-E","CD8 T","KLRC1",1,193.25,196,0.101275160572843,269,0.814454106330549,112,0.0308120292595971,223,0.132835783264987,169
"274","NK","MIF","NK","CXCR4",1,219.75,271.5,0.0986438839276859,270,0.856663885937358,54,-0.0474595911935514,273,-0.0527619133450275,282
"275","CD8 T","LGALS1","B","ITGB1",1,284,282,0.0983982236060589,271,0.65061373509416,260,-0.124810394765055,312,-0.0906593009823625,293
"276","B","HLA-B","B","CANX",1,253,286,0.09820111737725,272,0.837202339673297,78,-0.101293135970632,300,-0.367632583647463,362
"277","B","ICAM3","CD8 T","ITGB2",1,231,279.5,0.0981386936194067,273,0.837570947602674,77,-0.0623064660863364,286,-0.0695291481795767,288
"278","CD8 T","CD160","CD8 T","TNFRSF14",1,272.75,274,0.0979105950337351,274,0.618342080036263,289,-0.0173812371054537,254,-0.048761403834001,274
"279","CD8 T","TNFRSF14","CD8 T","CD160",1,272.75,274,0.0979105950337351,274,0.618342080036263,289,-0.0173812371054537,254,-0.048761403834001,274
"280","CD8 T","ICAM2","B","ITGAM",1,288.75,274,0.0971745970390871,277,0.544579363442678,339,-0.036753047759477,268,-0.0389552019393848,271
"281","CD8 T","HLA-E","CD8 T","KLRC1",1,225.75,252,0.0965144932165848,279,0.810788505467331,120,-0.0214900725928791,260,0.0284506767871026,244
"282","CD8 T","LGALS1","NK","PTPRC",1,222,269.5,0.0958443674550788,281,0.844715432427131,68,-0.0516438099564639,278,-0.0170127058826269,261
"283","B","SELPLG","NK","SELL",1,193.25,173,0.0953968393378501,282,0.737588343117485,191,0.132272405106931,145,0.153567921739288,155
"284","CD8 T","LGALS1","CD8 T","PTPRC",1,222.75,269,0.0951720608693055,283,0.84425319622767,70,-0.0473679024536857,272,-0.0221774307634522,266
"285","NK","GRN","CD8 T","TNFRSF1A",1,292,276,0.0949583530812292,284,0.479355871351738,367,-0.00291040436313869,249,-0.0322104807496962,268
"286","CD8 T","MIF","B","CXCR4",1,236.25,289.5,0.0947497740535859,285,0.854173270847908,57,-0.116961145795715,309,-0.0984494887165529,294
"287","CD8 T","LGALS1","B","CD69",1,235.5,282,0.0942144191154104,286,0.829618467581257,91,-0.0635090922518787,287,-0.0517155015727093,278
"288","CD8 T","LGALS1","NK","CD69",1,236.75,283,0.0942128341312773,287,0.829617278577199,92,-0.0723365422391983,289,-0.051724802709819,279
"289","CD8 T","HLA-B","CD8 T","CANX",1,228.5,272,0.0941863575975553,288,0.834337661626055,82,-0.0338408988827635,267,-0.049840416148846,277
"290","NK","SELPLG","CD8 T","SELL",1,280.75,301,0.0932670066201844,289,0.73539738407827,193,-0.187968128888639,328,-0.155754774694425,313
"291","NK","HLA-A","CD8 T","APLP2",1,198.75,188.5,0.0918266002821309,291,0.799758077065052,138,0.0124789036714712,239,0.207058209070076,127
"292","CD8 T","GNAS","CD8 T","ADRB2",1,301.5,295,0.0915129039780788,292,0.568487217056863,324,-0.0984774660064677,298,-0.0859461848225248,292
"293","CD8 T","TIMP1","CD8 T","CD63",1,277.25,294.5,0.0903799590622566,293,0.722682538992623,205,-0.129372596448185,315,-0.104314410435448,296
"294","NK","VIM","CD8 T","CD44",1,252.75,302.5,0.0894177317482457,294,0.834598457704224,81,-0.168515718506235,325,-0.154950088472026,311
"295","B","BAG6","B","NCR3",1,283.5,288.5,0.0893655665391381,295,0.625403774110447,282,-0.114369702047528,308,0.0102005209219078,249
"296","NK","ICAM2","CD8 T","ITGB2",1,263.25,297,0.0890038438470598,296,0.781576189253981,158,-0.104914840473196,301,-0.116801856289041,298
"297","B","CD59","NK","CD2",1,278.5,279,0.0887490421400788,297,0.651567515866416,259,-0.0509602444526232,277,-0.0522050506123819,281
"298","CD8 T","VIM","NK","CD44",1,206.25,221.5,0.0885790020729319,298,0.833946957146684,84,0.0118978482931465,241,0.0795722764432683,202
"299","CD8 T","HLA-A","CD8 T","APLP2",1,228.5,237.5,0.0885495367711013,299,0.796832395313413,140,-0.0224421855154722,261,0.0716396486995654,214
"300","B","CD99","NK","PILRB",1,293.5,315.5,0.0881856263602737,300,0.72050503054847,206,-0.197401488622469,331,-0.250815429106456,337
"301","CD8 T","PTDSS1","B","JMJD6",1,303.5,290.5,0.0869593855026669,301,0.481421691100555,364,-0.0534015667583817,280,-0.0351609357378465,269
"302","CD8 T","ICAM3","CD8 T","ITGB2",1,253,303,0.0868485726437582,302,0.829085072415167,93,-0.128338771539235,313,-0.131585578775833,304
"303","NK","ICAM3","CD8 T","ITGB2",1,255,304,0.0862276795937931,303,0.828576125110144,95,-0.133027640898721,317,-0.134998332859334,305
"304","CD8 T","GRN","CD8 T","TNFRSF1B",1,285.25,280,0.0851601388767159,304,0.556383786953904,330,-0.00597778779995377,251,-0.0099059979394833,256
"305","NK","CD2","NK","CD48",1,260.75,311.5,0.0845880269830131,305,0.826305293665885,100,-0.14408496834553,318,-0.172362913615518,320
"306","NK","CD48","NK","CD2",1,260.75,311.5,0.0845880269830131,305,0.826305293665885,100,-0.14408496834553,318,-0.172362913615518,320
"307","CD8 T","IFNG","NK","IFNGR1",1,302.75,289.5,0.0845226615798031,307,0.483425219459622,363,-0.0410912691180124,269,-0.0475888992844179,272
"308","B","HLA-B","CD8 T","CANX",1,270.75,309,0.0844480386965786,308,0.826656935408814,97,-0.116968985005583,310,-0.406082964587832,368
"309","B","MIF","B","CXCR4",1,254,312.5,0.0842500894180465,309,0.846705239533711,64,-0.171796957912858,327,-0.160947457624246,316
"310","B","HLA-E","CD8 T","KLRC1",1,274.5,310.5,0.0832790467292425,310,0.799214745397518,139,-0.122508217806305,311,-0.261757268333739,338
"311","B","LGALS1","CD8 T","ITGB1",1,310.75,311.5,0.0826446361721081,311,0.630532431197227,277,-0.258549123488214,343,-0.155657856890926,312
"312","CD8 T","MIF","CD8 T","CD74",1,257,328,0.0818201384787475,312,0.886444928937071,27,-0.264222995001956,345,-0.280562449602821,344
"313","CD8 T","ICAM2","CD8 T","ITGB2",1,277.75,310.5,0.0787608290622204,313,0.7709606453919,166,-0.158533258866895,324,-0.151630300629264,308
"314","NK","HLA-B","CD8 T","KLRD1",1,187.25,185,0.0786441606489204,314,0.845823874921538,65,-0.023449445144896,263,0.262260618080228,107
"315","NK","CD59","NK","CD2",1,287.75,282.5,0.0774586107080648,315,0.635966986805851,271,-0.0492910661631299,276,-0.0727626435436774,289
"316","NK","TIMP1","CD8 T","CD63",1,292.25,312.5,0.0770922001988486,316,0.706469172341451,221,-0.157622188676106,323,-0.152087896788033,309
"317","NK","HLA-E","CD8 T","KLRD1",1,224,248,0.0767374876976047,317,0.834300727904285,83,-0.043001882712308,270,0.0562128791746851,226
"318","CD8 T","MIF","NK","CXCR4",1,264.25,324,0.0767341727659604,318,0.840542324747304,75,-0.200336058561203,334,-0.213795204254722,330
"319","B","HLA-A","CD8 T","APLP2",1,290.75,319.5,0.076579084730916,319,0.784822450509259,155,-0.144848802367481,320,-0.423017039158423,369
"320","B","VIM","NK","CD44",1,250.75,290,0.0765281839510415,320,0.823572950250342,103,-0.0981582128908339,297,-0.0546576518968725,283
"321","CD8 T","MIF","NK","CD74",1,264.25,334,0.0759487478590682,321,0.882642844561539,31,-0.284682995678072,347,-0.343318316400017,358
"322","CD8 T","HLA-E","CD8 T","KLRD1",1,244.75,284,0.0731302690013629,322,0.830945828086989,89,-0.0953039845647841,295,-0.0481722273031993,273
"323","B","MIF","CD8 T","CD74",1,266.25,337,0.0727532498297344,323,0.880398173351262,34,-0.319058807119098,351,-0.343060418510515,357
"324","B","ICAM2","B","ITGB2",1,293.25,329.5,0.0712229823792638,324,0.761957830326967,174,-0.249010052847893,340,-0.220068538885231,335
"325","CD8 T","HLA-B","CD8 T","KLRD1",1,251.75,303,0.0708239922033217,325,0.838870472490794,76,-0.113854876811621,307,-0.118178795096899,299
"326","B","SELPLG","B","SELL",1,279.25,285.5,0.070744150698841,326,0.707647038830326,220,-0.062022985039747,284,-0.0690842778047416,287
"327","CD8 T","TIMP1","B","CD63",1,304.25,323,0.0698087473421575,327,0.696074799321167,232,-0.2353981916379,339,-0.167620595827233,319
"328","B","MIF","NK","CXCR4",1,274.25,334.5,0.0682308847860236,328,0.832513106628476,85,-0.255171870678345,341,-0.276293173162415,343
"329","B","LGALS1","B","ITGB1",1,323.75,327,0.06815816566488,329,0.60781625293827,295,-0.276685701720861,346,-0.197478176695553,325
"330","B","ICAM3","B","ITGB2",1,282.5,333,0.06756608994076,330,0.810555993431426,122,-0.255953747998703,342,-0.221916784168369,336
"331","CD8 T","GRN","NK","TNFRSF1B",1,317,312.5,0.0675598043191187,331,0.527656338127166,352,-0.0892252618168768,294,-0.0835806283051353,291
"332","B","MIF","NK","CD74",1,273.5,344,0.0675324966442282,332,0.87642185430584,39,-0.339518807795214,356,-0.405816285307711,367
"333","NK","LRPAP1","B","SORL1",1,311.5,309,0.0675207884407938,333,0.53531468063049,345,-0.061339335549386,283,-0.0636960145317464,285
"334","B","LGALS1","NK","PTPRC",1,270,317.5,0.066389168784208,334,0.819082629674179,110,-0.203519116912269,335,-0.123831581595817,301
"335","B","LGALS1","CD8 T","PTPRC",1,270.5,318,0.0659234776165079,335,0.818560481235685,111,-0.199243209409491,333,-0.128996306476643,303
"336","B","LGALS1","B","CD69",1,279.5,325,0.0652601414004914,336,0.802077515801774,132,-0.215384399207684,336,-0.1585343772859,314
"337","B","LGALS1","NK","CD69",1,280.5,326,0.06525904351877,337,0.802076180455864,133,-0.224211849195004,337,-0.158543678423009,315
"338","CD8 T","LRPAP1","B","SORL1",1,317,314.5,0.0648447436021828,338,0.530281515516733,349,-0.0764599921372235,291,-0.0765811097355016,290
"339","NK","CCL5","B","CXCR3",1,261.75,256,0.0642051558015187,339,0.732411887107032,196,-0.00535631462738424,250,-0.0190722100757391,262
"340","B","HLA-B","CD8 T","KLRD1",1,283.25,335,0.0635012053421581,340,0.831357425630467,88,-0.196982962934441,330,-0.474421343535884,375
"341","B","HLA-E","CD8 T","KLRD1",1,283,335,0.0631016014954326,341,0.820331831888797,106,-0.19632212977821,329,-0.338380172424041,356
"342","CD8 T","GRN","CD8 T","TNFRSF1A",1,326,318.5,0.0630991978787192,342,0.428741252127969,377,-0.0729055307518311,290,-0.0993969985511948,295
"343","NK","GRN","B","TNFRSF1B",1,328.75,328.5,0.0629464357424726,343,0.518834546576457,356,-0.128726871947983,314,-0.124109035358684,302
"344","B","GNAS","CD8 T","PTGDR",1,290,275,0.0620563436527279,344,0.628529340837688,280,-0.0317086136832628,266,-0.038008005600714,270
"345","NK","ICAM2","B","ITGB2",1,304.5,343.5,0.0612769693243055,345,0.748049710525832,181,-0.298562122385563,350,-0.269189492277834,342
"346","B","ANXA1","B","FPR1",1,357.75,356,0.0611087309336431,346,0.506836102749722,359,-0.507207324083035,373,-0.334528508914034,353
"347","CD8 T","ICAM3","B","ITGB2",1,295,346.5,0.0597931178219231,347,0.800994097358458,135,-0.321986053451602,352,-0.283973214764626,346
"348","NK","TIMP1","B","CD63",1,316.25,337.5,0.0595453901680277,348,0.678996791532623,242,-0.263647783865822,344,-0.215394082179818,331
"349","NK","ICAM3","B","ITGB2",1,296.5,348,0.0593656481449756,349,0.800421637305175,137,-0.326674922811088,353,-0.287385968848126,347
"350","CD8 T","SELPLG","CD8 T","SELL",1,320.5,346.5,0.0588625202131406,350,0.68827153829062,239,-0.293077636026619,348,-0.281391430368948,345
"351","NK","GNAS","CD8 T","PTGDR",1,303.5,289.5,0.0586903396813183,351,0.621996034225776,286,-0.0860111540013229,293,-0.0621103929765809,284
"352","CD8 T","LGALS1","CD8 T","CD69",1,298.75,346.5,0.0575285970641641,352,0.791877547794761,148,-0.332672460116561,354,-0.266998326026733,341
"353","NK","VIM","B","CD44",1,302.75,356.5,0.0573332972209812,353,0.801604986503933,134,-0.400121958391575,364,-0.362420080029437,360
"354","CD8 T","LGALS1","B","PTPRC",1,298,353,0.0549394219864676,354,0.80463091664262,126,-0.354724137209603,360,-0.331248493663183,352
"355","CD8 T","IFNG","B","IFNGR1",1,333.25,330,0.0544197514772521,355,0.42886836631811,376,-0.107834055331364,305,-0.113245002034301,297
"356","CD8 T","ICAM2","B","ITGB2",1,313.75,352,0.0542249042040894,356,0.736354398666199,192,-0.352180540779262,359,-0.304017936618056,348
"357","NK","LTB","CD8 T","TNFRSF1A",1,334.25,360,0.0514020696222631,357,0.663114373865655,252,-0.409561650935996,365,-0.372460659134821,363
"358","NK","CD58","B","CD2",1,346.25,356.5,0.0503942977061442,358,0.480753195880698,366,-0.335545169291881,355,-0.136487159609424,306
"359","B","LRPAP1","B","SORL1",1,338.5,342.5,0.0503861132642778,359,0.498783591837894,362,-0.170995439933885,326,-0.146199086882893,307
"360","CD8 T","GRN","B","TNFRSF1B",1,347.25,346,0.0418274904291648,360,0.467796808390584,373,-0.198721998336675,332,-0.191295553160183,324
"361","B","LGALS1","CD8 T","CD69",1,318,362.5,0.0398487239451138,361,0.76000086621214,176,-0.484547767072367,371,-0.373817201739924,364
"362","B","SELPLG","CD8 T","SELL",1,337.25,360.5,0.0393455517274846,362,0.643512007035788,265,-0.386166792881831,363,-0.352662561128827,359
"363","B","LGALS1","B","PTPRC",1,317.75,367.5,0.0380552624636593,363,0.77415047157222,164,-0.506599444165408,372,-0.438067369376374,372
"364","NK","VIM","NK","CD44",1,322,369,0.0372238139302863,364,0.765017824074059,173,-0.526629716468171,374,-0.492455543955068,377
"365","CD8 T","GNAS","CD8 T","PTGDR",1,340.25,335.5,0.0369130368937071,365,0.566153351830863,325,-0.23026196672302,338,-0.218047519684351,333
"366","B","CCL5","CD8 T","CXCR3",1,339.25,366,0.0348187551254283,366,0.66839403704439,248,-0.641005775241859,377,-0.388489734751288,366
"367","CD8 T","CD59","B","CD2",1,352.5,355.5,0.0322880361111162,367,0.53005836263056,350,-0.362852119979844,361,-0.216217420559921,332
"368","B","TIMP1","CD8 T","CD63",1,345.5,356.5,0.0289580393584824,368,0.595974473209397,301,-0.364886580272088,362,-0.325144670292018,351
"369","B","CCL5","NK","CXCR3",1,347,371,0.0270838635150079,369,0.639990159145765,268,-0.716749545894009,378,-0.453761749632185,373
"370","B","CD2","CD8 T","CD48",1,311.25,337,0.0267123100341941,370,0.727768659724682,201,-0.347521582859701,357,-0.167575628461721,317
"371","CD8 T","CD48","B","CD2",1,311.25,337,0.0267123100341941,370,0.727768659724682,201,-0.347521582859701,357,-0.167575628461721,317
"372","B","CD2","B","CD48",1,322,352.5,0.0239037406377987,372,0.716625943167185,211,-0.418145185022595,366,-0.26547265129133,339
"373","B","CD48","B","CD2",1,322,352.5,0.0239037406377987,372,0.716625943167185,211,-0.418145185022595,366,-0.26547265129133,339
"374","B","TIMP1","B","CD63",1,358.5,367,0.0223669547328303,374,0.564535049803432,326,-0.470912175461803,369,-0.388450855683802,365
"375","B","CD59","B","CD2",1,366.25,370.5,0.0199289535986727,375,0.469816007001321,371,-0.472250619646062,370,-0.316431129264972,349
"376","B","CD2","NK","CD48",1,339.25,372.5,0.018994580945302,376,0.692715554834196,236,-0.565375343538969,375,-0.436588992268108,370
"377","NK","CD48","B","CD2",1,339.25,372.5,0.018994580945302,376,0.692715554834196,236,-0.565375343538969,375,-0.436588992268108,370
"378","NK","CD59","B","CD2",1,369,371.5,0.0173936419075059,378,0.452910615629863,375,-0.470581441356569,368,-0.336988722196267,355
"379","B","CCL5","B","CXCR3",1,368.5,379,0.012610139117639,379,0.548126287927035,337,-0.862399290031521,379,-0.575900391235685,379
