"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"138","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.27283150035115,0.150088932642222,0.310252968003089,0.268086888751053,0.492324740890841
"139","NK","CD8 T","CD86","CD86","CD28","CD28",0.152487467483942,0.206915939538784,0.239627474793214,0.358743595965501,0.367034873899134
"140","NK","CD8 T","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",0.470846318282549,0.31265064799773,0.649301528450821,0.632302059624825,0.358564665699609
"141","NK","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",3.0395118502117,0.251176311438171,8.43554965618277,0.893647392878193,0.101275160572843
"142","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.251176311438171,8.43554965618277,0.893647392878193,0.101275160572843
"143","NK","CD8 T","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",3.0395118502117,0,8.43554965618277,0,0
"144","NK","CD8 T","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",3.0395118502117,0,8.43554965618277,0,0
"145","NK","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",0.459545030143938,0.253758341654867,1.40033817734311,0.540790813749418,0.153987747505017
"146","NK","CD8 T","ICAM2","ICAM2","ITGAM_ITGB2","ITGB2",0.459545030143938,1.10399367841308,1.40033817734311,4.0705488221705,0.0890038438470598
"147","NK","CD8 T","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR2",0.931933919326705,0.21085677859872,1.6229445508379,0.340865791012027,0.355210329091986
"148","NK","CD8 T","TGFB1","TGFB1","ACVR1B_TGFBR2","TGFBR2",0.931933919326705,0,1.6229445508379,0,0
"149","NK","CD8 T","TGFB1","TGFB1","ACVR1C_TGFBR2","TGFBR2",0.931933919326705,0,1.6229445508379,0,0
"150","NK","CD8 T","TGFB1","TGFB1","ACVR1_TGFBR1_TGFBR2","TGFBR2",0.931933919326705,0,1.6229445508379,0,0
"151","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.421189604392454,0.726658286741193,0.864692837398174,3.79505412507465,0.0932670066201844
"152","NK","CD8 T","ITGB2","ITGB2","ICAM2","ICAM2",2.20648250147255,0.406658252061046,4.0705488221705,1.40033817734311,0.1574142991263
"153","NK","CD8 T","MIF","MIF","CD74_CXCR2","CD74",1.31632677078381,0,3.25077398115297,0,0
"154","NK","CD8 T","MIF","MIF","CD74_CXCR4","CXCR4",1.31632677078381,2.01083647943994,3.25077398115297,4.41371926420569,0.184479871677385
"155","NK","CD8 T","MIF","MIF","CD44_CD74","CD44",1.31632677078381,1.02215523036448,3.25077398115297,2.10305992165709,0.196807727661363
"156","NK","CD8 T","CD99","CD99","CD99L2","CD99L2",2.04349159165275,0.145974384223145,4.63789010225202,0.212281150479101,0.302982553017211
"157","NK","CD8 T","CLEC2B","CLEC2B","KLRB1","KLRB1",0.405087096934493,0.392018559553235,0.706502001564051,0.646220564567109,0.34782505911305
"158","NK","CD8 T","CD69","CD69","KLRB1","KLRB1",1.06441671175688,0.392018559553235,2.77880948852945,0.646220564567109,0.232369308479062
"159","NK","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",0.926794283637167,0.877294562830812,2.69122229984193,1.19925130799202,0.25192369099992
"160","NK","CD8 T","HLA-A","HLA-A","CD8A","CD8A",3.92010525050694,1.08798985046235,10.9694958864466,1.4903873250291,0.260877577760059
"161","NK","CD8 T","HLA-B","HLA-B","CD8A","CD8A",3.60848931769051,1.08798985046235,9.77183363264043,1.4903873250291,0.269572170282103
"162","NK","CD8 T","HLA-C","HLA-C","CD8A","CD8A",4.30320983709084,1.08798985046235,11.7154620395393,1.4903873250291,0.268138267153883
"163","NK","CD8 T","HLA-E","HLA-E","CD8A","CD8A",3.0395118502117,1.08798985046235,8.43554965618277,1.4903873250291,0.263036580592249
"164","NK","CD8 T","HLA-F","HLA-F","CD8A","CD8A",0.711714099875384,1.08798985046235,2.2639228574605,1.4903873250291,0.229493104514908
"165","NK","CD8 T","HLA-A","HLA-A","CD8B","CD8B",3.92010525050694,0.877294562830812,10.9694958864466,1.19925130799202,0.261424505280465
"166","NK","CD8 T","HLA-B","HLA-B","CD8B","CD8B",3.60848931769051,0.877294562830812,9.77183363264043,1.19925130799202,0.270137325938365
"167","NK","CD8 T","HLA-C","HLA-C","CD8B","CD8B",4.30320983709084,0.877294562830812,11.7154620395393,1.19925130799202,0.268700416644996
"168","NK","CD8 T","HLA-E","HLA-E","CD8B","CD8B",3.0395118502117,0.877294562830812,8.43554965618277,1.19925130799202,0.263588034442882
"169","NK","CD8 T","HLA-F","HLA-F","CD8B","CD8B",0.711714099875384,0.877294562830812,2.2639228574605,1.19925130799202,0.229974234766424
"170","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",1.91985288675081,0.106251394941705,4.42587558923229,0.154739805571736,0.297852563997266
"171","CD8 T","B","ICAM2","ICAM2","ITGAL_ITGB2","ITGB2",0.406658252061046,0.760072642284877,1.40033817734311,4.0705488221705,0.0542249042040894
"172","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.213600712045173,0.377493402303649,0.637662063556706,0.424863534719512,0.297626792107285
"173","CD8 T","B","SELPLG","SELPLG","SELL","SELL",0.265820492160516,1.30654727375117,0.864692837398174,3.79505412507465,0.10583608102166
"174","CD8 T","B","ITGB2","ITGB2","ICAM2","ICAM2",1.10399367841308,0.534134895138124,4.0705488221705,1.40033817734311,0.103450272947678
"175","CD8 T","B","MIF","MIF","CD74_CXCR2","CD74",1.02395852458354,0,3.25077398115297,0,0
"176","CD8 T","B","MIF","MIF","CD74_CXCR4","CXCR4",1.02395852458354,1.32766130682417,3.25077398115297,4.41371926420569,0.0947497740535859
"177","CD8 T","B","MIF","MIF","CD44_CD74","CD44",1.02395852458354,0.655390474380009,3.25077398115297,2.10305992165709,0.0981621515330766
"178","CD8 T","B","NAMPT","NAMPT","ITGA5_ITGB1","ITGB1",0.151765202011193,0.155683292441036,0.35401089973406,0.389145404949874,0.171508509011055
"179","CD8 T","B","PTPRC","PTPRC","CD22","CD22",1.31921126138653,0.554265365533974,3.40927499699254,0.672465812718861,0.318933286295284
"180","CD8 T","B","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",0.406658252061046,0.139321883774479,1.40033817734311,0.416354487632544,0.0971745970390871
"181","CD8 T","B","LCK","LCK","CD8A_CD8B","CD8B",1.50569464696852,0.209488446226433,2.69122229984193,1.19925130799202,0.0977320949951638
"182","CD8 T","B","HLA-A","HLA-A","CD8B","CD8B",3.78020642123131,0.209488446226433,10.9694958864466,1.19925130799202,0.0601975367692841
"183","CD8 T","B","HLA-B","HLA-B","CD8B","CD8B",3.24967063279848,0.209488446226433,9.77183363264043,1.19925130799202,0.0580915756307254
"184","CD8 T","B","HLA-C","HLA-C","CD8B","CD8B",3.9256341261188,0.209488446226433,11.7154620395393,1.19925130799202,0.0585329313137015
"185","CD8 T","B","HLA-E","HLA-E","CD8B","CD8B",2.89663273985121,0.209488446226433,8.43554965618277,1.19925130799202,0.0599832404306166
"186","CD8 T","B","HLA-F","HLA-F","CD8B","CD8B",0.762632253040268,0.209488446226433,2.2639228574605,1.19925130799202,0.058844166938943
"187","CD8 T","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR2",0.178455210168272,0.160541608425798,0.649301528450821,0.433472873820884,0.101790791558787
"188","CD8 T","NK","CD48","CD48","CD244","CD244",1.72764494619042,0.387601899198962,4.50213612228954,0.426923892372515,0.348394514447537
"189","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",3.9256341261188,0.258151009290912,11.7154620395393,0.258151009290912,0.335081460113987
"190","CD8 T","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",2.89663273985121,0.642471081440022,8.43554965618277,0.893647392878193,0.246869501651864
