"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"164","NK","CD8 T","HLA-E","HLA-E","CD8A","CD8A",0.126796752488824,0.8039295542968,0.465363153392812
"165","NK","CD8 T","HLA-F","HLA-F","CD8A","CD8A",-0.0621937951296643,0.8039295542968,0.370867879583568
"166","NK","CD8 T","HLA-A","HLA-A","CD8B","CD8B",0.112369680420122,0.719768231850325,0.416068956135224
"167","NK","CD8 T","HLA-B","HLA-B","CD8B","CD8B",0.166106448843927,0.719768231850325,0.442937340347126
"168","NK","CD8 T","HLA-C","HLA-C","CD8B","CD8B",0.160316777536743,0.719768231850325,0.440042504693534
"169","NK","CD8 T","HLA-E","HLA-E","CD8B","CD8B",0.126796752488824,0.719768231850325,0.423282492169575
"170","NK","CD8 T","HLA-F","HLA-F","CD8B","CD8B",-0.0621937951296643,0.719768231850325,0.32878721836033
"171","CD8 T","B","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR2",-0.0777317345379297,0.145647231836813,0.0339577486494419
"172","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",0.397131703808229,0.101182358265961,0.249157031037095
"173","CD8 T","B","ICAM2","ICAM2","ITGAL_ITGB2","ITGB2",-0.121479336971154,-0.576636966898821,-0.349058151934987
"174","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",-0.0229707214824343,0.418209833225654,0.19761955587161
"175","CD8 T","B","SELPLG","SELPLG","SELL","SELL",-0.0342261344244401,0.0737764112172463,0.0197751383964031
"176","CD8 T","B","ITGB2","ITGB2","ICAM2","ICAM2",-0.234993021704279,0.121312433822473,-0.0568402939409027
"177","CD8 T","B","MIF","MIF","CD74_CXCR2","CD74",-0.0352717698540965,0,-0.0176358849270483
"178","CD8 T","B","MIF","MIF","CD74_CXCR4","CXCR4",-0.0352717698540965,-0.193614989962383,-0.11444337990824
"179","CD8 T","B","MIF","MIF","CD44_CD74","CD44",-0.0352717698540965,-0.109455138421629,-0.0723634541378629
"180","CD8 T","B","NAMPT","NAMPT","ITGA5_ITGB1","ITGB1",0.0857008065787683,0.0505064307533226,0.0681036186660455
"181","CD8 T","B","PTPRC","PTPRC","CD22","CD22",0.197744244228272,0.573671622992123,0.385707933610197
"182","CD8 T","B","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.121479336971154,0.0470927920259259,-0.037193272472614
"183","CD8 T","B","LCK","LCK","CD8A_CD8B","CD8B",0.695056057352971,-0.354356910893585,0.170349573229693
"184","CD8 T","B","HLA-A","HLA-A","CD8B","CD8B",0.0606520502479522,-0.354356910893585,-0.146852430322816
"185","CD8 T","B","HLA-B","HLA-B","CD8B","CD8B",0.0039147654817504,-0.354356910893585,-0.175221072705917
"186","CD8 T","B","HLA-C","HLA-C","CD8B","CD8B",0.0263705558041756,-0.354356910893585,-0.163993177544705
"187","CD8 T","B","HLA-E","HLA-E","CD8B","CD8B",0.0429519713490873,-0.354356910893585,-0.155702469772249
"188","CD8 T","B","HLA-F","HLA-F","CD8B","CD8B",0.016546327104391,-0.354356910893585,-0.168905291894597
"189","CD8 T","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0777317345379297,-0.0209683023426279,-0.0493500184402788
"190","CD8 T","NK","CD48","CD48","CD244","CD244",0.201930271703473,0.464468334940702,0.333199303322087
"191","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.0263705558041756,0.314471764255518,0.170421160029847
"192","CD8 T","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.0429519713490873,0.564683831001845,0.303817901175466
"193","CD8 T","NK","HLA-E","HLA-E","KLRC1","KLRC1",0.0429519713490873,0.564683831001845,0.303817901175466
"194","CD8 T","NK","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.0429519713490873,0,0.0214759856745437
"195","CD8 T","NK","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.0429519713490873,0,0.0214759856745437
"196","CD8 T","NK","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.330901233619515,0,0.165450616809758
"197","CD8 T","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.121479336971154,0.112412069497937,-0.00453363373660863
"198","CD8 T","NK","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR1",-0.400641269822159,0.259939409296856,-0.0703509302626515
"199","CD8 T","NK","TGFB1","TGFB1","ACVR1_TGFBR1_TGFBR2","TGFBR1",-0.400641269822159,0,-0.20032063491108
"200","CD8 T","NK","SELPLG","SELPLG","SELL","SELL",-0.0342261344244401,0.49462306749566,0.23019846653561
"201","CD8 T","NK","CLEC2D","CLEC2D","KLRB1","KLRB1",0.101214356432981,0.0211528092146798,0.0611835828238303
"202","CD8 T","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",0.0039147654817504,0.211613844574828,0.107764305028289
"203","CD8 T","NK","ITGB2","ITGB2","ICAM2","ICAM2",-0.234993021704279,-0.00301141686647277,-0.119002219285376
"204","CD8 T","NK","MIF","MIF","CD74_CXCR2","CD74",-0.0352717698540965,0,-0.0176358849270483
"205","CD8 T","NK","MIF","MIF","CD74_CXCR4","CXCR4",-0.0352717698540965,-0.343432509555181,-0.189352139704639
"206","CD8 T","NK","MIF","MIF","CD44_CD74","CD44",-0.0352717698540965,-0.364889738963925,-0.200080754409011
"207","CD8 T","NK","NAMPT","NAMPT","ITGA5_ITGB1","ITGA5",0.0857008065787683,0.178823736056541,0.132262271317655
"208","CD8 T","NK","CLEC2B","CLEC2B","KLRB1","KLRB1",-0.0989178520833107,0.0211528092146798,-0.0388825214343154
"209","CD8 T","NK","CD69","CD69","KLRB1","KLRB1",-0.382860841725127,0.0211528092146798,-0.180854016255224
"210","CD8 T","NK","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.121479336971154,0.155680950632483,0.0171008068306647
"211","CD8 T","NK","LCK","LCK","CD8A_CD8B","CD8A",0.695056057352971,-0.277055869876738,0.209000093738117
"212","CD8 T","NK","HLA-A","HLA-A","CD8A","CD8A",0.0606520502479522,-0.277055869876738,-0.108201909814393
"213","CD8 T","NK","HLA-B","HLA-B","CD8A","CD8A",0.0039147654817504,-0.277055869876738,-0.136570552197494
"214","CD8 T","NK","HLA-C","HLA-C","CD8A","CD8A",0.0263705558041756,-0.277055869876738,-0.125342657036281
