"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"171","B","HLA-A","CD8 T","APLP2",1,157.5,173,0.076579084730916,171,0.784822450509259,87,-0.139146969769988,175,-0.423017039158423,197
"172","B","VIM","NK","CD44",1,138,160.5,0.0765281839510415,172,0.823572950250342,59,-0.11283067459275,169,-0.0546576518968725,152
"173","CD8 T","HLA-E","CD8 T","KLRD1",1,133.75,156,0.0731302690013629,173,0.830945828086989,50,-0.100088123714204,163,-0.0481722273031993,149
"174","B","ICAM2","B","ITGB2",1,157.5,175,0.0712229823792638,174,0.761957830326967,94,-0.243465327948335,186,-0.220068538885231,176
"175","CD8 T","HLA-B","CD8 T","KLRD1",1,136.5,166.5,0.0708239922033217,175,0.838870472490794,38,-0.121772503023498,171,-0.118178795096899,162
"176","B","SELPLG","B","SELL",1,147.5,152,0.070744150698841,176,0.707647038830326,110,-0.0533913292476819,148,-0.0690842778047416,156
"177","CD8 T","TIMP1","B","CD63",1,162.25,173.5,0.0698087473421575,177,0.696074799321167,118,-0.233016503730675,184,-0.167620595827233,170
"178","B","ICAM3","B","ITGB2",1,153,177.5,0.06756608994076,178,0.810555993431426,70,-0.247441873664825,187,-0.221916784168369,177
"179","NK","LRPAP1","B","SORL1",1,166.75,166.5,0.0675207884407938,179,0.53531468063049,183,-0.0580873881621596,151,-0.0636960145317464,154
"180","CD8 T","LRPAP1","B","SORL1",1,170.25,169,0.0648447436021828,180,0.530281515516733,185,-0.079775368988361,158,-0.0765811097355016,158
"181","NK","CCL5","B","CXCR3",1,140.75,139.5,0.0642051558015187,181,0.732411887107032,103,-0.0196864312009486,137,-0.0190722100757391,142
"182","B","HLA-B","CD8 T","KLRD1",1,153.25,182,0.0635012053421581,182,0.831357425630467,49,-0.205572897020058,182,-0.474421343535884,200
"183","B","HLA-E","CD8 T","KLRD1",1,153.75,183,0.0631016014954326,183,0.820331831888797,61,-0.205573249331814,183,-0.338380172424041,188
"184","B","GNAS","CD8 T","PTGDR",1,153,145,0.0620563436527279,184,0.628529340837688,138,-0.040157754390105,144,-0.038008005600714,146
"185","NK","ICAM2","B","ITGB2",1,162.5,182,0.0612769693243055,185,0.748049710525832,96,-0.285575691458509,190,-0.269189492277834,179
"186","B","ANXA1","B","FPR1",1,191,189,0.0611087309336431,186,0.506836102749722,192,-0.505480321709416,200,-0.334528508914034,186
"187","CD8 T","ICAM3","B","ITGB2",1,159,184,0.0597931178219231,187,0.800994097358458,76,-0.315189023502195,192,-0.283973214764626,181
"188","NK","TIMP1","B","CD63",1,167.75,180.5,0.0595453901680277,188,0.678996791532623,122,-0.259274932721534,188,-0.215394082179818,173
"189","NK","ICAM3","B","ITGB2",1,160.5,185.5,0.0593656481449756,189,0.800421637305175,78,-0.321614204682309,193,-0.287385968848126,182
"190","CD8 T","SELPLG","CD8 T","SELL",1,170.5,185,0.0588625202131406,190,0.68827153829062,121,-0.306811726995655,191,-0.281391430368948,180
"191","NK","GNAS","CD8 T","PTGDR",1,161.5,156,0.0586903396813183,191,0.621996034225776,143,-0.0809825800244675,159,-0.0621103929765809,153
"192","NK","VIM","B","CD44",1,163.5,191,0.0573332972209812,192,0.801604986503933,75,-0.404504350080044,197,-0.362420080029437,190
"193","CD8 T","IFNG","B","IFNGR1",1,181.25,180.5,0.0544197514772521,193,0.42886836631811,204,-0.10839237375448,168,-0.113245002034301,160
"194","CD8 T","ICAM2","B","ITGB2",1,168,188.5,0.0542249042040894,194,0.736354398666199,101,-0.349649457745776,194,-0.304017936618056,183
"195","NK","LTB","CD8 T","TNFRSF1A",1,177.75,194,0.0514020696222631,195,0.663114373865655,125,-0.409921793789506,198,-0.372460659134821,193
"196","B","LRPAP1","B","SORL1",1,184.25,188,0.0503861132642778,196,0.498783591837894,196,-0.173692087968831,180,-0.146199086882893,165
"197","B","SELPLG","CD8 T","SELL",1,178.25,192.5,0.0393455517274846,197,0.643512007035788,131,-0.393580255691243,196,-0.352662561128827,189
"198","NK","VIM","NK","CD44",1,173.5,199.5,0.0372238139302863,198,0.765017824074059,93,-0.533104893374496,201,-0.492455543955068,202
"199","CD8 T","GNAS","CD8 T","PTGDR",1,181.25,179.5,0.0369130368937071,199,0.566153351830863,167,-0.23987336557405,185,-0.218047519684351,174
"200","B","CCL5","CD8 T","CXCR3",1,180.25,197.5,0.0348187551254283,200,0.66839403704439,124,-0.63635845400237,202,-0.388489734751288,195
"201","B","TIMP1","CD8 T","CD63",1,183.5,190,0.0289580393584824,201,0.595974473209397,153,-0.374402421213625,195,-0.325144670292018,185
"202","B","CCL5","NK","CXCR3",1,184.25,200,0.0270838635150079,202,0.639990159145765,134,-0.726459663360611,203,-0.453761749632185,198
"203","B","TIMP1","B","CD63",1,191,196.5,0.0223669547328303,203,0.564535049803432,168,-0.47134432842467,199,-0.388450855683802,194
"204","B","CCL5","B","CXCR3",1,197.25,204,0.012610139117639,204,0.548126287927035,177,-0.863516280245852,204,-0.575900391235685,204
