"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"184","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.275706464419614,0.21085677859872,0.199056328661466,0.547771365595473
"185","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.236730990930135,0.197049381084032,0.199056328661466,0.520389076493774
"186","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.327414437002168,0.199056328661466,0.845122616256563
"187","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.436711099585814,0.154508872030404,0.199056328661466,0.566153351830863
"188","CD8 T","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.84454655344177,0.253758341654867,0.199056328661466,0.699307684349738
"189","CD8 T","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,1.10399367841308,0.199056328661466,0.829085072415167
"190","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.429798327183125,0.626077291096735,0.199056328661466,0.722682538992623
"191","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",0.265820492160516,0.726658286741193,0.199056328661466,0.68827153829062
"192","CD8 T","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.259703023360716,0.326010196917746,0.199056328661466,0.593787687469874
"193","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",2.89663273985121,0.330485327136156,0.199056328661466,0.830945828086989
"194","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",2.89663273985121,0.251176311438171,0.199056328661466,0.810788505467331
"195","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",2.22047262675377,0.157273328330124,0.199056328661466,0.748031771191064
"196","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",3.24967063279848,0.309277805498414,0.199056328661466,0.834337661626055
"197","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",5.59993352379487,0.762632253040268,0.199056328661466,0.912140503377007
"198","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.305588019378849,0.199056328661466,0.636064716245944
"199","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.78020642123131,0.161235811414212,0.199056328661466,0.796832395313413
"200","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.406658252061046,0.253758341654867,0.199056328661466,0.617414853686047
"201","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",3.24967063279848,0.330485327136156,0.199056328661466,0.838870472490794
"202","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,1.10399367841308,0.199056328661466,0.7709606453919
"203","CD8 T","CD8 T","VIM","VIM","CD44","CD44",2.34866504851808,1.02215523036448,0.199056328661466,0.886154361059951
"204","CD8 T","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",0.157911498213443,0.191745093942942,0.199056328661466,0.466428822491191
